Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
623,59.508,4,17,22,36,37,116,3,2,1,0,1,1,1,1,60.0,23.2,22
624,59.506,2,21,25,30,34,112,3,2,0,0,0,1,2,2,40.0,22.4,25
625,59.505,1,10,19,26,34,90,3,2,0,0,0,0,0,1,20.0,18.0,19
626,59.505,10,12,25,26,37,110,3,2,1,0,0,1,1,2,60.0,22.0,25
627,59.505,2,8,17,26,37,90,3,2,0,0,1,0,0,0,20.0,18.0,17
628,59.505,6,8,17,23,36,90,3,2,0,0,1,0,1,1,20.0,18.0,17
629,59.505,8,17,18,32,35,110,3,2,1,0,1,0,0,0,60.0,22.0,18
630,59.504,8,9,14,29,32,92,3,2,1,0,1,0,0,2,40.0,18.4,14
631,59.504,1,17,18,24,32,92,3,2,1,0,0,0,0,0,40.0,18.4,18
632,59.501,2,3,26,34,37,102,3,2,1,0,0,0,0,0,40.0,20.4,26
633,59.0145,14,19,25,32,39,129,2,3,0,0,1,1,1,1,80.0,25.8,25
634,59.0145,17,20,28,31,33,129,2,3,0,0,0,1,1,1,80.0,25.8,28
635,59.0135,1,14,33,38,41,127,2,3,0,0,1,0,0,0,60.0,25.4,33
636,59.0135,3,11,33,38,42,127,2,3,0,0,1,0,1,2,60.0,25.4,33
637,59.0135,2,21,30,33,41,127,2,3,0,0,1,0,1,1,60.0,25.4,30
638,59.0105,11,19,24,30,37,121,2,3,0,0,0,0,2,2,60.0,24.2,24
639,59.0095,12,19,23,24,41,119,2,3,1,0,0,0,1,1,80.0,23.8,23
640,59.0095,2,9,17,23,30,81,2,3,0,0,0,0,2,3,40.0,16.2,17
641,59.0095,5,7,33,34,40,119,2,3,1,0,0,1,1,2,80.0,23.8,33
642,59.0095,1,20,23,37,38,119,2,3,1,0,0,0,1,1,80.0,23.8,23
643,59.0095,9,14,27,30,39,119,2,3,0,0,1,0,1,2,40.0,23.8,27
644,59.0085,5,6,27,38,41,117,2,3,1,0,0,0,0,0,60.0,23.4,27
645,59.0085,3,11,12,27,30,83,2,3,1,0,0,0,2,2,60.0,16.6,12
646,59.0065,2,7,21,24,33,87,2,3,0,0,0,0,0,1,40.0,17.4,21
647,59.0065,15,18,21,27,32,113,2,3,0,0,0,0,0,0,40.0,22.6,21
648,59.0055,5,6,10,31,37,89,2,3,1,0,0,1,1,2,60.0,17.8,10
649,59.0055,2,8,17,27,35,89,2,3,0,0,1,0,0,0,20.0,17.8,17
650,59.0055,3,8,15,27,36,89,2,3,0,0,0,0,0,0,20.0,17.8,15
651,59.0055,7,8,29,31,36,111,2,3,1,0,0,1,1,3,60.0,22.2,29
652,59.0045,5,6,15,23,42,91,2,3,1,0,1,0,1,2,40.0,18.2,15
653,59.0015,8,9,20,27,39,103,2,3,1,0,1,0,0,1,40.0,20.6,20
654,58.515,13,26,28,33,35,135,2,3,0,0,1,0,0,0,80.0,27.0,28
655,58.515,16,24,29,32,35,136,3,2,0,0,0,1,1,2,80.0,27.2,29
656,58.515,15,22,29,32,37,135,2,3,0,0,1,1,1,2,80.0,27.0,29
657,58.515,19,23,28,31,36,137,2,3,0,0,0,1,2,2,80.0,27.4,28
658,58.515,9,23,29,32,38,131,2,3,0,0,1,0,1,3,80.0,26.2,29
659,58.515,4,26,29,32,39,130,3,2,0,0,1,0,0,1,80.0,26.0,29
660,58.514,18,19,22,28,41,128,3,2,1,0,1,1,1,1,100.0,25.6,22
661,58.514,8,20,27,33,40,128,3,2,0,0,1,1,1,1,60.0,25.6,27
662,58.514,10,18,25,34,41,128,3,2,0,0,0,1,1,2,60.0,25.6,25
663,58.514,3,21,26,38,40,128,3,2,0,0,0,1,1,1,60.0,25.6,26
664,58.513,8,19,26,31,42,126,3,2,0,0,0,1,1,2,40.0,25.2,26
665,58.511,4,8,33,35,42,122,3,2,0,0,0,0,0,1,60.0,24.4,33
666,58.511,4,8,15,23,28,78,3,2,0,0,1,0,1,1,60.0,15.6,15
667,58.51,11,17,20,30,42,120,3,2,0,0,1,0,2,3,40.0,24.0,20
668,58.507,2,11,18,26,29,86,3,2,0,0,0,0,1,2,40.0,17.2,18
669,58.506,4,20,21,31,36,112,3,2,1,0,1,1,1,1,60.0,22.4,21
670,58.506,6,13,17,34,42,112,3,2,0,0,0,0,0,1,20.0,22.4,17
671,58.506,1,8,17,20,42,88,3,2,0,0,0,0,0,1,20.0,17.6,17
672,58.506,7,8,10,30,33,88,3,2,1,0,1,0,1,3,60.0,17.6,10
673,58.505,1,14,19,20,36,90,3,2,1,0,0,0,0,0,40.0,18.0,19
674,58.505,8,10,25,26,41,110,3,2,1,0,0,1,1,2,40.0,22.0,25
675,58.505,8,11,26,32,33,110,3,2,1,0,0,0,1,1,40.0,22.0,26
676,58.505,5,6,19,26,34,90,3,2,1,0,1,0,0,0,40.0,18.0,19
677,58.502,8,10,15,27,36,96,3,2,0,0,0,0,0,1,0.0,19.2,15
678,58.502,3,15,16,34,36,104,3,2,1,0,1,1,1,1,40.0,20.8,16
679,58.501,2,10,26,27,37,102,3,2,1,0,1,0,0,1,20.0,20.4,26
680,58.0145,5,7,18,19,22,71,2,3,1,0,0,1,1,2,100.0,14.2,18
681,58.0115,2,6,35,39,41,123,2,3,0,0,0,0,0,0,60.0,24.6,35
682,58.0115,11,20,27,30,35,123,2,3,0,0,1,0,2,2,60.0,24.6,27
683,58.0115,7,21,24,33,38,123,2,3,0,0,0,0,0,1,60.0,24.6,24
684,58.0105,16,19,27,29,30,121,2,3,1,0,1,1,2,3,80.0,24.2,27
685,58.0105,7,8,12,23,29,79,2,3,1,0,0,0,1,3,80.0,15.8,12
686,58.0095,3,4,17,26,31,81,2,3,1,0,0,1,1,1,60.0,16.2,17
687,58.0095,7,14,29,34,35,119,2,3,1,0,1,0,0,2,60.0,23.8,29
688,58.0075,4,14,17,21,29,85,2,3,0,0,1,0,0,1,40.0,17.0,17
689,58.0075,11,14,27,30,33,115,2,3,0,0,0,0,2,2,40.0,23.0,27
690,58.0065,1,20,23,34,35,113,2,3,1,0,0,0,1,1,60.0,22.6,23
691,58.0065,9,13,18,23,24,87,2,3,1,0,1,0,1,2,60.0,17.4,18
692,58.0065,2,21,22,33,35,113,2,3,1,0,1,1,1,1,60.0,22.6,22
693,58.0055,1,13,20,21,34,89,2,3,1,0,1,0,0,0,40.0,17.8,20
694,58.0025,1,8,13,36,37,95,2,3,1,0,0,0,0,0,40.0,19.0,13
695,58.0025,13,14,21,26,31,105,2,3,1,0,1,1,1,1,40.0,21.0,21
696,57.515,3,28,29,32,38,130,3,2,1,0,1,0,0,1,100.0,26.0,29
697,57.515,1,28,31,37,42,139,2,3,0,0,1,1,1,2,60.0,27.8,31
698,57.515,3,27,30,34,41,135,2,3,0,0,0,0,1,1,60.0,27.0,30
699,57.515,9,17,32,38,41,137,2,3,0,0,0,0,0,1,60.0,27.4,32
700,57.515,8,21,30,35,40,134,3,2,0,0,1,1,2,2,60.0,26.8,30
701,57.515,18,22,29,30,33,132,3,2,1,0,0,1,2,3,100.0,26.4,29
702,57.515,7,21,32,36,40,136,3,2,0,0,0,1,1,2,60.0,27.2,32
703,57.515,11,16,28,35,42,132,3,2,0,0,0,1,2,3,60.0,26.4,28
704,57.515,10,14,28,39,41,132,3,2,0,0,0,0,0,1,60.0,26.4,28
705,57.515,1,26,29,37,40,133,2,3,0,0,0,1,1,2,60.0,26.6,29
706,57.515,12,18,29,37,38,134,3,2,1,0,1,0,0,1,100.0,26.8,29
707,57.515,1,3,14,20,32,70,3,2,0,0,0,0,0,0,60.0,14.0,14
708,57.515,16,20,29,32,33,130,3,2,1,0,0,1,1,2,100.0,26.0,29
709,57.515,9,12,33,36,41,131,2,3,0,0,0,0,0,1,60.0,26.2,33
710,57.515,9,25,28,35,42,139,2,3,0,0,1,1,1,3,60.0,27.8,28
711,57.515,11,22,26,35,41,135,2,3,0,0,1,1,2,2,60.0,27.0,26
712,57.515,10,19,27,35,40,131,2,3,0,0,1,1,1,2,60.0,26.2,27
713,57.515,17,19,27,32,40,135,2,3,0,0,1,1,1,1,60.0,27.0,27
714,57.515,9,20,24,39,41,133,2,3,0,0,1,0,0,1,60.0,26.6,24
715,57.515,4,21,30,35,42,132,3,2,0,0,0,0,1,2,60.0,26.4,30
716,57.514,18,19,21,30,40,128,3,2,1,0,1,1,2,2,80.0,25.6,21
717,57.512,6,9,13,20,28,76,3,2,0,0,0,0,0,1,60.0,15.2,13
718,57.512,13,16,24,29,42,124,3,2,0,0,0,1,1,3,60.0,24.8,24
719,57.511,2,8,10,25,33,78,3,2,0,0,0,1,1,2,40.0,15.6,10
720,57.511,2,4,11,26,35,78,3,2,0,0,0,0,1,1,40.0,15.6,11
721,57.511,3,6,15,24,30,78,3,2,0,0,0,0,1,1,40.0,15.6,15
722,57.51,2,3,17,20,38,80,3,2,1,0,0,0,0,0,60.0,16.0,17
723,57.508,2,7,31,34,42,116,3,2,0,0,1,1,1,3,40.0,23.2,31
724,57.508,1,10,18,26,29,84,3,2,0,0,0,0,0,2,40.0,16.8,18
725,57.508,8,10,16,21,29,84,3,2,0,0,0,1,1,3,40.0,16.8,16
726,57.508,7,14,17,20,26,84,3,2,0,0,1,0,0,1,40.0,16.8,17
727,57.507,6,8,11,21,40,86,3,2,0,0,1,1,2,2,20.0,17.2,11
728,57.507,12,19,20,27,36,114,3,2,1,0,0,0,0,0,60.0,22.8,20
729,57.506,1,10,23,24,30,88,3,2,1,0,1,0,2,3,40.0,17.6,23
730,57.506,9,11,12,22,34,88,3,2,1,0,1,1,2,3,40.0,17.6,12
731,57.503,6,9,10,31,38,94,3,2,1,0,0,1,1,3,40.0,18.8,10
732,57.503,2,6,17,40,41,106,3,2,1,0,0,1,1,1,40.0,21.2,17
733,57.503,2,8,13,41,42,106,3,2,1,0,1,0,0,1,40.0,21.2,13
734,57.503,6,7,23,34,36,106,3,2,1,0,1,0,1,2,40.0,21.2,23
735,57.502,1,14,23,24,42,104,3,2,1,0,1,0,1,2,20.0,20.8,23
736,57.502,8,9,19,26,42,104,3,2,1,0,1,0,0,2,20.0,20.8,19
737,57.0125,11,17,28,30,39,125,2,3,0,0,0,0,2,2,60.0,25.0,28
738,57.0125,16,19,27,29,34,125,2,3,0,0,1,1,1,2,60.0,25.0,27
739,57.0125,9,20,27,31,38,125,2,3,0,0,0,1,1,2,60.0,25.0,27
740,57.0115,5,25,26,30,37,123,2,3,1,0,1,1,2,2,80.0,24.6,26
741,57.0115,9,13,27,36,38,123,2,3,0,0,0,0,0,1,40.0,24.6,27
742,57.0115,3,11,27,40,42,123,2,3,0,0,0,1,2,3,40.0,24.6,27
743,57.0115,3,9,32,39,40,123,2,3,1,0,1,1,1,2,80.0,24.6,32
744,57.0075,1,5,12,33,34,85,2,3,1,0,0,0,0,0,60.0,17.0,12
745,57.0075,11,13,20,35,36,115,2,3,1,0,0,0,1,1,60.0,23.0,20
746,57.0065,5,15,26,33,34,113,2,3,1,0,1,0,0,0,40.0,22.6,26
747,57.0065,6,9,10,29,33,87,2,3,1,0,1,0,0,3,40.0,17.4,10
748,57.0065,1,18,27,33,34,113,2,3,1,0,0,0,0,0,40.0,22.6,27
749,57.0065,1,9,24,39,40,113,2,3,1,0,1,1,1,2,40.0,22.6,24
750,57.0045,11,16,21,27,34,109,2,3,0,0,1,1,2,2,20.0,21.8,21
751,57.0035,7,8,24,27,41,107,2,3,1,0,1,0,0,1,40.0,21.4,24
752,56.515,19,20,26,33,41,139,2,3,1,0,0,0,0,0,80.0,27.8,26
753,56.515,3,23,35,36,40,137,2,3,1,0,1,1,2,2,80.0,27.4,35
754,56.515,18,21,29,30,41,139,2,3,1,0,1,0,1,2,80.0,27.8,29
755,56.515,4,22,34,35,41,136,3,2,1,0,1,1,1,1,80.0,27.2,34
756,56.515,7,26,32,33,41,139,2,3,1,0,0,0,0,1,80.0,27.8,32
757,56.515,7,15,28,40,41,131,2,3,1,0,0,1,1,2,80.0,26.2,28
758,56.515,12,13,27,38,41,131,2,3,1,0,0,0,0,0,80.0,26.2,27
759,56.513,1,22,29,36,38,126,3,2,0,0,0,1,1,2,60.0,25.2,29
760,56.513,13,16,26,29,42,126,3,2,0,0,1,1,1,3,60.0,25.2,26
761,56.513,6,9,12,18,29,74,3,2,0,0,1,0,0,2,60.0,14.8,12
762,56.513,2,6,13,18,35,74,3,2,0,0,0,0,0,0,60.0,14.8,13
763,56.513,2,20,29,36,39,126,3,2,0,0,1,0,0,1,60.0,25.2,29
764,56.512,10,22,23,32,37,124,3,2,1,0,1,1,2,3,80.0,24.8,23
765,56.512,5,21,26,30,42,124,3,2,0,0,0,0,1,2,40.0,24.8,26
766,56.512,8,13,21,40,42,124,3,2,0,0,0,1,1,2,40.0,24.8,21
767,56.511,6,15,27,32,42,122,3,2,0,0,1,0,0,1,20.0,24.4,27
768,56.509,14,17,22,24,41,118,3,2,0,0,1,1,1,1,40.0,23.6,22
769,56.509,16,18,21,27,36,118,3,2,0,0,1,1,1,1,40.0,23.6,21
770,56.509,10,19,24,27,38,118,3,2,0,0,0,0,0,1,40.0,23.6,24
771,56.509,12,15,26,31,34,118,3,2,0,0,0,1,1,1,40.0,23.6,26
772,56.508,9,17,20,34,36,116,3,2,0,0,0,0,0,1,20.0,23.2,20
773,56.508,6,8,30,31,41,116,3,2,1,0,1,1,2,2,60.0,23.2,30
774,56.508,6,17,27,32,34,116,3,2,0,0,1,0,0,0,20.0,23.2,27
775,56.507,1,2,10,33,40,86,3,2,1,0,1,1,1,2,40.0,17.2,10
776,56.507,5,6,10,27,38,86,3,2,1,0,0,0,0,1,40.0,17.2,10
777,56.507,8,17,24,32,33,114,3,2,1,0,0,0,0,0,40.0,22.8,24
778,56.505,4,9,27,34,36,110,3,2,0,0,1,0,0,1,20.0,22.0,27
779,56.504,6,7,14,31,34,92,3,2,1,0,1,1,1,2,40.0,18.4,14
780,56.503,1,14,26,27,38,106,3,2,1,0,0,0,0,0,20.0,21.2,26
781,56.0135,4,6,13,23,27,73,2,3,0,0,1,0,1,1,60.0,14.6,13
782,56.0125,18,19,23,31,34,125,2,3,1,0,0,1,2,2,80.0,25.0,23
783,56.0125,17,18,20,33,37,125,2,3,1,0,1,0,0,0,80.0,25.0,20
784,56.0115,5,6,15,20,31,77,2,3,1,0,1,1,1,1,60.0,15.4,15
785,56.0095,11,13,24,34,37,119,2,3,0,0,1,0,1,1,40.0,23.8,24
786,56.0085,13,14,21,28,41,117,2,3,1,0,1,0,0,0,60.0,23.4,21
787,56.0085,5,6,31,33,42,117,2,3,1,0,0,1,1,2,60.0,23.4,31
788,56.0085,7,9,26,37,38,117,2,3,1,0,1,0,0,2,60.0,23.4,26
789,56.0075,3,14,15,21,32,85,2,3,1,0,0,0,0,0,40.0,17.0,15
790,56.0075,9,10,27,31,38,115,2,3,1,0,0,1,1,3,40.0,23.0,27
791,56.0045,11,14,23,24,37,109,2,3,1,0,1,0,2,2,40.0,21.8,23
792,56.0035,9,10,24,27,37,107,2,3,1,0,1,0,0,2,20.0,21.4,24
793,55.514,11,14,30,32,41,128,3,2,0,0,1,0,2,2,60.0,25.6,30
794,55.513,1,11,36,38,40,126,3,2,0,0,1,1,2,2,40.0,25.2,36
795,55.512,9,15,24,36,40,124,3,2,0,0,0,1,1,2,20.0,24.8,24
796,55.51,2,13,18,21,26,80,3,2,0,0,0,0,0,0,40.0,16.0,18
797,55.509,13,14,21,32,38,118,3,2,1,0,0,0,0,0,60.0,23.6,21
798,55.509,3,4,10,31,34,82,3,2,1,0,1,1,1,2,60.0,16.4,10
799,55.509,1,7,14,24,36,82,3,2,0,0,1,0,0,1,20.0,16.4,14
800,55.509,7,15,26,34,36,118,3,2,0,0,1,0,0,1,20.0,23.6,26
801,55.508,4,9,10,24,37,84,3,2,1,0,1,0,0,2,40.0,16.8,10
802,55.506,11,14,24,26,37,112,3,2,0,0,1,0,1,1,20.0,22.4,24
803,55.506,11,17,22,26,36,112,3,2,0,0,1,1,2,2,20.0,22.4,22
804,55.0145,5,8,12,17,29,71,2,3,0,0,0,0,0,1,60.0,14.2,12
805,55.0145,13,21,27,30,38,129,2,3,0,0,0,0,1,1,60.0,25.8,27
806,55.0135,12,19,21,37,38,127,2,3,1,0,0,0,0,0,80.0,25.4,21
807,55.0105,11,21,26,30,33,121,2,3,0,0,1,0,2,2,40.0,24.2,26
808,55.0105,4,9,17,21,28,79,2,3,0,0,0,0,0,1,40.0,15.8,17
809,55.0095,12,15,23,34,35,119,2,3,1,0,1,0,1,1,60.0,23.8,23
810,55.0065,6,15,17,23,26,87,2,3,0,0,1,0,1,1,20.0,17.4,17
811,55.0045,2,14,15,21,39,91,2,3,1,0,0,0,0,0,20.0,18.2,15
812,54.515,14,23,26,33,35,131,2,3,0,0,1,0,1,1,60.0,26.2,26
813,54.515,14,19,30,33,42,138,3,2,0,0,0,0,1,2,60.0,27.6,30
814,54.515,19,21,26,32,38,136,3,2,0,0,0,0,0,0,60.0,27.2,26
815,54.515,17,20,26,35,39,137,2,3,0,0,0,0,0,0,60.0,27.4,26
816,54.515,13,21,28,32,36,130,3,2,0,0,0,0,0,0,60.0,26.0,28
817,54.515,15,20,28,34,39,136,3,2,0,0,0,0,0,0,60.0,27.2,28
818,54.515,14,23,26,30,39,132,3,2,0,0,0,0,2,2,60.0,26.4,26
819,54.515,15,23,26,30,37,131,2,3,0,0,0,0,2,2,60.0,26.2,26
820,54.515,2,8,13,19,28,70,3,2,0,0,1,0,0,0,60.0,14.0,13
821,54.515,13,15,30,39,42,139,2,3,0,0,0,0,1,2,60.0,27.8,30
822,54.515,18,24,29,31,34,136,3,2,0,0,1,1,1,2,60.0,27.2,29
823,54.515,1,12,15,20,22,70,3,2,0,0,1,1,1,1,60.0,14.0,15
824,54.515,2,26,28,35,39,130,3,2,0,0,0,0,0,0,60.0,26.0,28
825,54.515,13,22,26,36,39,136,3,2,0,0,1,1,1,1,60.0,27.2,26
826,54.514,1,5,10,26,30,72,3,2,0,0,1,0,1,2,40.0,14.4,10
827,54.514,8,15,30,33,42,128,3,2,0,0,0,0,1,2,40.0,25.6,30
828,54.514,14,16,28,29,41,128,3,2,1,0,0,1,1,2,80.0,25.6,28
829,54.514,1,6,15,20,30,72,3,2,0,0,1,0,1,1,40.0,14.4,15
830,54.514,13,14,28,35,38,128,3,2,1,0,1,0,0,0,80.0,25.6,28
831,54.511,6,8,11,13,40,78,3,2,0,0,0,1,2,2,40.0,15.6,11
832,54.511,3,6,14,26,29,78,3,2,0,0,1,0,0,1,40.0,15.6,14
833,54.511,4,10,15,21,28,78,3,2,0,0,0,0,0,1,40.0,15.6,15
834,54.51,12,13,25,34,36,120,3,2,1,0,0,1,1,1,60.0,24.0,25
835,54.51,13,14,26,28,39,120,3,2,1,0,0,0,0,0,60.0,24.0,26
836,54.509,4,17,26,35,36,118,3,2,1,0,1,0,0,0,40.0,23.6,26
837,54.509,8,10,29,35,36,118,3,2,1,0,0,0,0,2,40.0,23.6,29
838,54.505,3,14,15,36,42,110,3,2,1,0,0,0,0,1,20.0,22.0,15
839,54.502,2,10,15,34,35,96,3,2,1,0,1,0,0,1,20.0,19.2,15
840,54.0145,6,21,24,37,41,129,2,3,0,0,1,0,0,0,40.0,25.8,24
841,54.0145,11,25,28,32,33,129,2,3,1,0,0,1,2,2,80.0,25.8,28
842,54.0135,3,11,34,39,40,127,2,3,1,0,0,1,2,2,60.0,25.4,34
843,54.0115,15,19,24,27,38,123,2,3,0,0,0,0,0,0,40.0,24.6,24
844,54.0105,1,11,27,40,42,121,2,3,0,0,1,1,2,3,20.0,24.2,27
845,54.0105,11,15,20,37,38,121,2,3,1,0,0,0,1,1,60.0,24.2,20
846,54.0105,10,19,27,28,37,121,2,3,1,0,1,0,0,1,60.0,24.2,27
847,54.0105,4,9,25,41,42,121,2,3,1,0,0,1,1,3,60.0,24.2,25
848,54.0095,2,3,17,26,33,81,2,3,1,0,1,0,0,0,40.0,16.2,17
849,54.0065,12,15,26,27,33,113,2,3,1,0,0,0,0,0,40.0,22.6,26
850,53.515,9,20,26,36,41,132,3,2,0,0,1,0,0,1,40.0,26.4,26
851,53.515,14,17,27,35,40,133,2,3,0,0,1,1,1,1,40.0,26.6,27
852,53.515,12,17,29,40,41,139,2,3,1,0,0,1,1,2,80.0,27.8,29
853,53.515,18,23,24,32,37,134,3,2,1,0,0,0,1,1,80.0,26.8,24
854,53.515,13,19,26,34,42,134,3,2,0,0,0,0,0,1,40.0,26.8,26
855,53.515,15,18,32,33,41,139,2,3,1,0,0,0,0,0,80.0,27.8,32
856,53.515,13,25,26,30,37,131,2,3,1,0,0,1,2,2,80.0,26.2,26
857,53.515,1,26,31,35,42,135,2,3,0,0,1,1,1,2,40.0,27.0,31
858,53.515,13,20,27,34,42,136,3,2,0,0,0,0,0,1,40.0,27.2,27
859,53.515,19,20,24,35,37,135,2,3,1,0,0,0,0,0,80.0,27.0,24
860,53.515,1,22,34,37,42,136,3,2,0,0,1,1,1,2,40.0,27.2,34
861,53.515,4,24,27,35,42,132,3,2,0,0,1,0,0,1,40.0,26.4,27
862,53.515,12,15,32,33,40,132,3,2,1,0,1,1,1,1,80.0,26.4,32
863,53.515,12,19,28,35,36,130,3,2,1,0,0,0,0,0,80.0,26.0,28
864,53.515,9,20,26,39,42,136,3,2,0,0,1,0,0,2,40.0,27.2,26
865,53.514,2,19,26,40,41,128,3,2,1,0,0,1,1,1,60.0,25.6,26
866,53.512,1,12,14,22,27,76,3,2,0,0,1,1,1,1,40.0,15.2,14
867,53.512,17,19,22,24,42,124,3,2,0,0,1,1,1,2,40.0,24.8,22
868,53.512,5,10,17,20,24,76,3,2,0,0,1,0,0,1,40.0,15.2,17
869,53.512,11,14,26,35,38,124,3,2,0,0,0,0,1,1,40.0,24.8,26
870,53.512,6,9,12,21,28,76,3,2,0,0,0,0,0,1,40.0,15.2,12
871,53.511,1,6,14,27,30,78,3,2,0,0,0,0,1,1,20.0,15.6,14
872,53.511,4,9,10,16,39,78,3,2,1,0,1,1,1,3,60.0,15.6,10
873,53.511,11,14,22,37,38,122,3,2,1,0,0,1,2,2,60.0,24.4,22
874,53.507,12,13,21,26,42,114,3,2,1,0,1,0,0,1,40.0,22.8,21
875,53.506,6,10,11,26,35,88,3,2,1,0,1,0,1,2,20.0,17.6,11
876,53.506,8,9,15,26,30,88,3,2,1,0,0,0,1,2,20.0,17.6,15
877,53.506,5,6,14,21,42,88,3,2,1,0,0,0,0,1,20.0,17.6,14
878,53.503,6,9,27,28,36,106,3,2,1,0,1,0,0,1,20.0,21.2,27
879,53.0145,13,20,21,34,41,129,2,3,1,0,1,0,0,0,60.0,25.8,21
880,53.0145,14,20,21,33,41,129,2,3,1,0,1,0,0,0,60.0,25.8,21
881,53.0145,7,11,35,36,40,129,2,3,1,0,0,1,2,3,60.0,25.8,35
882,53.0125,10,17,26,33,39,125,2,3,0,0,0,0,0,1,40.0,25.0,26
883,53.0125,1,7,14,24,29,75,2,3,0,0,1,0,0,2,40.0,15.0,14
884,53.0125,3,6,14,17,35,75,2,3,0,0,0,0,0,0,40.0,15.0,14
885,53.0115,1,6,17,21,32,77,2,3,0,0,1,0,0,0,20.0,15.4,17
886,53.0115,17,19,23,24,40,123,2,3,1,0,0,1,2,2,60.0,24.6,23
887,53.0115,7,9,12,13,36,77,2,3,1,0,0,0,0,2,60.0,15.4,12
888,53.0115,1,27,28,30,37,123,2,3,1,0,1,0,1,1,60.0,24.6,28
889,53.0115,13,14,26,29,41,123,2,3,1,0,0,0,0,1,60.0,24.6,26
890,53.0075,8,9,18,23,27,85,2,3,1,0,1,0,1,2,40.0,17.0,18
891,53.0075,2,17,19,20,27,85,2,3,1,0,1,0,0,0,40.0,17.0,19
892,53.0035,2,9,15,33,34,93,2,3,1,0,0,0,0,1,20.0,18.6,15
893,52.515,16,23,24,34,41,138,3,2,1,0,1,1,2,2,60.0,27.6,24
894,52.515,6,19,34,35,41,135,2,3,1,0,0,0,0,0,60.0,27.0,34
895,52.515,1,18,34,39,40,132,3,2,1,0,0,1,1,1,60.0,26.4,34
896,52.515,3,20,33,34,42,132,3,2,1,0,1,0,0,1,60.0,26.4,33
897,52.515,15,20,21,38,41,135,2,3,1,0,1,0,0,0,60.0,27.0,21
898,52.515,19,21,22,36,41,139,2,3,1,0,1,1,1,1,60.0,27.8,22
899,52.515,9,18,35,36,41,139,2,3,1,0,0,0,0,1,60.0,27.8,35
900,52.515,2,19,28,41,42,132,3,2,1,0,1,0,0,1,60.0,26.4,28
901,52.513,1,6,12,15,40,74,3,2,0,0,0,1,1,1,40.0,14.8,12
902,52.513,1,8,12,19,34,74,3,2,0,0,0,0,0,0,40.0,14.8,12
903,52.513,17,21,26,30,32,126,3,2,0,0,0,0,1,1,40.0,25.2,26
904,52.513,10,21,29,32,34,126,3,2,0,0,0,0,0,2,40.0,25.2,29
905,52.513,15,18,24,33,36,126,3,2,0,0,0,0,0,0,40.0,25.2,24
906,52.512,4,7,14,25,26,76,3,2,1,0,1,1,1,2,60.0,15.2,14
907,52.512,11,14,22,38,39,124,3,2,1,0,0,1,2,2,60.0,24.8,22
908,52.507,2,3,15,24,42,86,3,2,1,0,1,0,0,1,20.0,17.2,15
909,52.505,11,15,24,26,34,110,3,2,0,0,1,0,1,1,0.0,22.0,24
910,52.0135,1,10,12,23,27,73,2,3,0,0,0,0,1,2,40.0,14.6,12
911,52.0125,11,19,28,33,34,125,2,3,1,0,0,0,1,1,60.0,25.0,28
912,52.0125,18,19,25,27,36,125,2,3,1,0,0,1,1,1,60.0,25.0,25
913,52.0115,3,4,15,21,34,77,2,3,1,0,1,0,0,0,40.0,15.4,15
914,52.0095,8,13,15,21,24,81,2,3,0,0,0,0,0,0,20.0,16.2,15
915,52.0085,10,15,27,28,37,117,2,3,1,0,1,0,0,1,40.0,23.4,27
916,52.0075,8,15,26,27,39,115,2,3,1,0,0,0,0,0,20.0,23.0,26
917,51.514,12,14,27,36,39,128,3,2,0,0,0,0,0,0,40.0,25.6,27
918,51.514,1,9,14,16,32,72,3,2,0,0,0,1,1,2,40.0,14.4,14
919,51.513,4,9,10,19,32,74,3,2,1,0,1,0,0,2,60.0,14.8,10
920,51.513,3,8,15,16,32,74,3,2,1,0,0,1,1,1,60.0,14.8,15
921,51.509,10,11,24,35,38,118,3,2,1,0,0,0,1,2,40.0,23.6,24
922,51.508,6,7,10,27,34,84,3,2,1,0,1,0,0,2,20.0,16.8,10
923,51.504,9,10,15,24,34,92,3,2,1,0,1,0,0,2,0.0,18.4,15
924,51.0145,5,8,11,15,32,71,2,3,0,0,1,0,1,1,40.0,14.2,11
925,51.0145,15,19,26,33,36,129,2,3,0,0,1,0,0,0,40.0,25.8,26
926,51.0145,3,6,10,17,35,71,2,3,0,0,0,0,0,1,40.0,14.2,10
927,51.0145,4,9,11,14,33,71,2,3,0,0,1,0,1,2,40.0,14.2,11
928,51.0135,17,20,27,31,32,127,2,3,1,0,1,1,1,1,60.0,25.4,27
929,51.0125,8,11,23,41,42,125,2,3,1,0,1,0,2,3,40.0,25.0,23
930,51.0095,17,19,24,25,34,119,2,3,1,0,1,1,1,1,40.0,23.8,24
931,51.0095,14,15,21,31,38,119,2,3,1,0,1,1,1,1,40.0,23.8,21
932,51.0085,8,17,26,27,39,117,2,3,1,0,1,0,0,0,20.0,23.4,26
933,50.515,11,19,26,36,38,130,3,2,0,0,1,0,1,1,40.0,26.0,26
934,50.515,12,15,31,36,42,136,3,2,0,0,1,1,1,2,40.0,27.2,31
935,50.515,11,17,32,35,42,137,2,3,0,0,1,0,1,2,40.0,27.4,32
