Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
624,56.512,10,19,21,34,40,124,3,2,0,0,1,1,1,2,40.0,24.8,21
625,56.512,1,10,13,20,32,76,3,2,0,0,1,0,0,1,40.0,15.2,13
626,56.512,2,4,10,25,35,76,3,2,0,0,1,1,1,2,40.0,15.2,10
627,56.51,5,19,20,34,42,120,3,2,1,0,0,0,0,1,40.0,24.0,20
628,56.509,1,9,26,40,42,118,3,2,0,0,0,1,1,3,40.0,23.6,26
629,56.509,2,4,16,19,41,82,3,2,0,0,0,1,1,1,40.0,16.4,16
630,56.509,5,24,26,30,33,118,3,2,0,0,0,0,1,1,40.0,23.6,26
631,56.509,4,9,15,26,28,82,3,2,0,0,0,0,0,1,40.0,16.4,15
632,56.509,15,19,22,28,34,118,3,2,0,0,0,1,1,1,40.0,23.6,22
633,56.509,1,9,18,26,28,82,3,2,0,0,1,0,0,1,40.0,16.4,18
634,56.509,6,9,14,17,36,82,3,2,0,0,1,0,0,1,40.0,16.4,14
635,56.509,2,21,24,33,38,118,3,2,0,0,0,0,0,0,40.0,23.6,24
636,56.507,8,19,24,31,32,114,3,2,1,0,0,1,1,1,40.0,22.8,24
637,56.507,7,14,22,35,36,114,3,2,1,0,0,1,1,2,40.0,22.8,22
638,56.507,4,9,10,25,38,86,3,2,1,0,0,1,1,3,40.0,17.2,10
639,56.507,6,7,19,24,30,86,3,2,1,0,0,0,1,2,40.0,17.2,19
640,56.507,8,12,25,34,35,114,3,2,1,0,1,1,1,1,40.0,22.8,25
641,56.504,5,6,23,26,32,92,3,2,1,0,1,0,1,1,40.0,18.4,23
642,56.504,3,12,18,37,38,108,3,2,1,0,1,0,0,0,40.0,21.6,18
643,56.504,12,14,20,21,41,108,3,2,1,0,1,0,0,0,40.0,21.6,20
644,56.504,8,9,22,32,37,108,3,2,1,0,1,1,1,2,40.0,21.6,22
645,56.0125,9,19,26,34,37,125,2,3,0,0,1,0,0,1,40.0,25.0,26
646,56.0125,3,21,26,33,42,125,2,3,0,0,1,0,0,1,40.0,25.0,26
647,56.0125,9,16,28,35,37,125,2,3,0,0,0,1,1,2,40.0,25.0,28
648,56.0125,2,9,13,21,30,75,2,3,0,0,0,0,1,2,40.0,15.0,13
649,56.0125,4,13,31,35,42,125,2,3,0,0,0,1,1,2,40.0,25.0,31
650,56.0125,5,10,33,37,40,125,2,3,0,0,1,1,1,2,40.0,25.0,33
651,56.0095,15,18,21,23,42,119,2,3,0,0,0,0,1,2,40.0,23.8,21
652,56.0095,1,9,18,25,28,81,2,3,0,0,1,1,1,2,40.0,16.2,18
653,56.0095,10,17,23,30,39,119,2,3,0,0,1,0,2,3,40.0,23.8,23
654,56.0095,3,8,14,19,37,81,2,3,0,0,0,0,0,0,40.0,16.2,14
655,56.0095,17,19,21,24,38,119,2,3,0,0,0,0,0,0,40.0,23.8,21
656,56.0095,1,8,30,39,41,119,2,3,0,0,1,0,1,1,40.0,23.8,30
657,56.0095,11,15,22,33,38,119,2,3,0,0,0,1,2,2,40.0,23.8,22
658,56.0095,2,23,26,33,35,119,2,3,0,0,1,0,1,1,40.0,23.8,26
659,56.0095,12,15,27,31,34,119,2,3,0,0,0,1,1,1,40.0,23.8,27
660,56.0095,12,17,21,29,40,119,2,3,0,0,0,1,1,2,40.0,23.8,21
661,56.0095,17,19,22,28,33,119,2,3,0,0,0,1,1,1,40.0,23.8,22
662,56.0095,14,18,23,29,35,119,2,3,0,0,0,0,1,2,40.0,23.8,23
663,56.0075,7,9,10,27,32,85,2,3,1,0,1,0,0,3,40.0,17.0,10
664,56.0075,3,4,10,27,41,85,2,3,1,0,0,0,0,1,40.0,17.0,10
665,56.0045,3,20,23,31,32,109,2,3,1,0,1,1,2,2,40.0,21.8,23
666,56.0045,3,6,17,41,42,109,2,3,1,0,0,0,0,1,40.0,21.8,17
667,56.0045,6,7,28,33,35,109,2,3,1,0,0,0,0,1,40.0,21.8,28
668,56.0045,4,5,20,27,35,91,2,3,1,0,1,0,0,0,40.0,18.2,20
669,56.0045,1,3,27,28,32,91,2,3,1,0,0,0,0,0,40.0,18.2,27
670,56.0045,5,14,19,35,36,109,2,3,1,0,1,0,0,0,40.0,21.8,19
671,56.0045,8,9,15,18,41,91,2,3,1,0,1,0,0,1,40.0,18.2,15
672,56.0045,9,18,19,30,33,109,2,3,1,0,1,0,1,2,40.0,21.8,19
673,55.513,2,6,13,20,33,74,3,2,0,0,1,0,0,0,40.0,14.8,13
674,55.513,2,10,34,39,41,126,3,2,0,0,0,0,0,1,40.0,25.2,34
675,55.513,6,16,28,37,39,126,3,2,0,0,1,1,1,1,40.0,25.2,28
676,55.513,5,21,28,32,40,126,3,2,0,0,0,1,1,1,40.0,25.2,28
677,55.513,4,14,32,35,41,126,3,2,0,0,1,0,0,0,40.0,25.2,32
678,55.513,3,22,26,34,41,126,3,2,0,0,0,1,1,1,40.0,25.2,26
679,55.51,14,18,23,30,35,120,3,2,0,0,0,0,2,2,40.0,24.0,23
680,55.51,10,15,22,34,39,120,3,2,0,0,0,1,1,2,40.0,24.0,22
681,55.51,16,18,24,27,35,120,3,2,0,0,0,1,1,1,40.0,24.0,24
682,55.51,4,14,18,21,23,80,3,2,0,0,1,0,1,1,40.0,16.0,18
683,55.51,12,16,23,32,37,120,3,2,0,0,1,1,2,2,40.0,24.0,23
684,55.508,5,6,12,27,34,84,3,2,1,0,0,0,0,0,40.0,16.8,12
685,55.508,7,8,12,22,35,84,3,2,1,0,1,1,1,2,40.0,16.8,12
686,55.508,3,18,29,30,36,116,3,2,1,0,0,0,1,2,40.0,23.2,29
687,55.508,5,17,18,34,42,116,3,2,1,0,0,0,0,1,40.0,23.2,18
688,55.508,6,18,28,29,35,116,3,2,1,0,1,0,0,1,40.0,23.2,28
689,55.508,6,19,22,34,35,116,3,2,1,0,0,1,1,1,40.0,23.2,22
690,55.508,3,4,10,27,40,84,3,2,1,0,1,1,1,2,40.0,16.8,10
691,55.505,8,13,18,25,26,90,3,2,1,0,1,1,1,1,40.0,18.0,18
692,55.505,10,11,20,32,37,110,3,2,1,0,1,0,1,2,40.0,22.0,20
693,55.505,2,15,18,27,28,90,3,2,1,0,1,0,0,0,40.0,18.0,18
694,55.505,2,20,27,30,31,110,3,2,1,0,1,1,2,2,40.0,22.0,27
695,55.505,10,14,25,26,35,110,3,2,1,0,1,1,1,2,40.0,22.0,25
696,55.505,1,6,18,32,33,90,3,2,1,0,0,0,0,0,40.0,18.0,18
697,55.505,6,10,13,40,41,110,3,2,1,0,1,1,1,2,40.0,22.0,13
698,55.505,1,14,18,38,39,110,3,2,1,0,1,0,0,0,40.0,22.0,18
699,55.505,6,7,29,32,36,110,3,2,1,0,1,0,0,2,40.0,22.0,29
700,55.0135,5,11,33,38,40,127,2,3,0,0,0,1,2,2,40.0,25.4,33
701,55.0135,2,7,11,20,33,73,2,3,0,0,0,0,1,2,40.0,14.6,11
702,55.0135,11,15,26,35,40,127,2,3,0,0,1,1,2,2,40.0,25.4,26
703,55.0135,4,20,29,33,41,127,2,3,0,0,0,0,0,1,40.0,25.4,29
704,55.0135,10,17,23,35,42,127,2,3,0,0,0,0,1,3,40.0,25.4,23
705,55.0105,6,8,11,15,39,79,2,3,0,0,0,0,1,1,40.0,15.8,11
706,55.0105,16,18,21,29,37,121,2,3,0,0,0,1,1,2,40.0,24.2,21
707,55.0105,14,18,21,27,41,121,2,3,0,0,1,0,0,0,40.0,24.2,21
708,55.0105,5,8,12,25,29,79,2,3,0,0,1,1,1,2,40.0,15.8,12
709,55.0105,1,8,13,15,42,79,2,3,0,0,0,0,0,1,40.0,15.8,13
710,55.0105,15,19,22,24,41,121,2,3,0,0,0,1,1,1,40.0,24.2,22
711,55.0105,5,8,16,23,27,79,2,3,0,0,0,1,2,2,40.0,15.8,16
712,55.0105,10,19,24,33,35,121,2,3,0,0,0,0,0,1,40.0,24.2,24
713,55.0105,1,8,12,17,41,79,2,3,0,0,1,0,0,0,40.0,15.8,12
714,55.0105,7,11,15,22,24,79,2,3,0,0,0,1,2,3,40.0,15.8,15
715,55.0085,3,17,24,36,37,117,2,3,1,0,1,0,0,0,40.0,23.4,24
716,55.0085,2,3,19,21,38,83,2,3,1,0,0,0,0,0,40.0,16.6,19
717,55.0085,2,19,29,33,34,117,2,3,1,0,1,0,0,1,40.0,23.4,29
718,55.0055,2,7,15,32,33,89,2,3,1,0,1,0,0,1,40.0,17.8,15
719,55.0055,4,5,20,27,33,89,2,3,1,0,0,0,0,0,40.0,17.8,20
720,55.0055,2,3,17,30,37,89,2,3,1,0,1,0,1,1,40.0,17.8,17
721,55.0055,2,9,15,31,32,89,2,3,1,0,1,1,1,2,40.0,17.8,15
722,55.0055,10,17,21,22,41,111,2,3,1,0,1,1,1,2,40.0,22.2,21
723,55.0055,9,15,18,34,35,111,2,3,1,0,1,0,0,1,40.0,22.2,18
724,55.0055,3,9,16,41,42,111,2,3,1,0,0,1,1,3,40.0,22.2,16
725,54.514,2,23,26,35,42,128,3,2,0,0,1,0,1,2,40.0,25.6,26
726,54.514,14,17,24,33,40,128,3,2,0,0,1,1,1,1,40.0,25.6,24
727,54.514,1,6,14,20,31,72,3,2,0,0,1,1,1,1,40.0,14.4,14
728,54.514,5,11,32,38,42,128,3,2,0,0,1,0,1,2,40.0,25.6,32
729,54.514,1,14,32,39,42,128,3,2,0,0,1,0,0,1,40.0,25.6,32
730,54.511,2,25,27,32,36,122,3,2,0,0,1,1,1,1,40.0,24.4,27
731,54.511,10,15,26,34,37,122,3,2,0,0,0,0,0,1,40.0,24.4,26
732,54.511,10,19,26,31,36,122,3,2,0,0,1,1,1,2,40.0,24.4,26
733,54.511,14,16,20,35,37,122,3,2,0,0,0,1,1,1,40.0,24.4,20
734,54.511,6,8,15,18,31,78,3,2,0,0,1,1,1,1,40.0,15.6,15
735,54.511,2,25,29,32,34,122,3,2,0,0,1,1,1,2,40.0,24.4,29
736,54.511,13,16,24,27,42,122,3,2,0,0,0,1,1,2,40.0,24.4,24
737,54.511,2,21,25,36,38,122,3,2,0,0,0,1,1,1,40.0,24.4,25
738,54.511,10,19,28,30,35,122,3,2,0,0,1,0,1,2,40.0,24.4,28
739,54.511,8,20,27,32,35,122,3,2,0,0,0,0,0,0,40.0,24.4,27
740,54.509,9,12,22,37,38,118,3,2,1,0,1,1,1,2,40.0,23.6,22
741,54.509,2,3,10,27,40,82,3,2,1,0,1,1,1,2,40.0,16.4,10
742,54.506,4,5,21,40,42,112,3,2,1,0,0,1,1,2,40.0,22.4,21
743,54.506,12,13,20,27,40,112,3,2,1,0,1,1,1,1,40.0,22.4,20
744,54.506,1,8,21,22,36,88,3,2,1,0,1,1,1,1,40.0,17.6,21
745,54.506,6,13,16,38,39,112,3,2,1,0,1,1,1,1,40.0,22.4,16
746,54.506,8,14,15,23,28,88,3,2,1,0,1,0,1,1,40.0,17.6,15
747,54.0145,2,23,27,35,42,129,2,3,0,0,1,0,1,2,40.0,25.8,27
748,54.0145,13,15,26,35,40,129,2,3,0,0,1,1,1,1,40.0,25.8,26
749,54.0145,4,21,25,37,42,129,2,3,0,0,0,1,1,2,40.0,25.8,25
750,54.0145,12,17,24,35,41,129,2,3,0,0,0,0,0,0,40.0,25.8,24
751,54.0145,6,11,32,39,41,129,2,3,0,0,1,0,1,1,40.0,25.8,32
752,54.0145,1,23,25,38,42,129,2,3,0,0,0,1,2,3,40.0,25.8,25
753,54.0115,3,5,11,16,42,77,2,3,0,0,0,1,2,3,40.0,15.4,11
754,54.0115,5,9,12,14,37,77,2,3,0,0,0,0,0,1,40.0,15.4,12
755,54.0115,6,21,27,33,36,123,2,3,0,0,1,0,0,0,40.0,24.6,27
756,54.0115,15,18,21,30,39,123,2,3,0,0,0,0,1,1,40.0,24.6,21
757,54.0115,2,7,19,21,28,77,2,3,0,0,0,0,0,1,40.0,15.4,19
758,54.0115,7,9,14,21,26,77,2,3,0,0,0,0,0,2,40.0,15.4,14
759,54.0115,2,23,25,35,38,123,2,3,0,0,1,1,2,2,40.0,24.6,25
760,54.0115,5,9,14,16,33,77,2,3,0,0,0,1,1,2,40.0,15.4,14
761,54.0115,10,21,25,30,37,123,2,3,0,0,1,1,2,3,40.0,24.6,25
762,54.0115,14,19,25,30,35,123,2,3,0,0,1,1,2,2,40.0,24.6,25
763,54.0115,2,13,15,21,26,77,2,3,0,0,0,0,0,0,40.0,15.4,15
764,54.0095,7,14,21,38,39,119,2,3,1,0,0,0,0,1,40.0,23.8,21
765,54.0095,2,10,11,27,31,81,2,3,1,0,1,1,2,3,40.0,16.2,11
766,54.0095,6,19,21,36,37,119,2,3,1,0,1,0,0,0,40.0,23.8,21
767,54.0065,4,17,18,35,39,113,2,3,1,0,0,0,0,0,40.0,22.6,18
768,54.0065,9,10,17,23,28,87,2,3,1,0,0,0,1,3,40.0,17.4,17
769,53.515,14,19,24,31,42,130,3,2,0,0,1,1,1,2,40.0,26.0,24
770,53.515,8,18,30,39,41,136,3,2,0,0,1,0,1,1,40.0,27.2,30
771,53.515,3,11,36,39,42,131,2,3,0,0,0,0,1,2,40.0,26.2,36
772,53.515,10,21,27,36,40,134,3,2,0,0,1,1,1,2,40.0,26.8,27
773,53.515,4,27,29,34,41,135,2,3,0,0,1,0,0,1,40.0,27.0,29
774,53.515,4,26,28,37,41,136,3,2,0,0,0,0,0,0,40.0,27.2,28
775,53.515,4,18,35,39,41,137,2,3,0,0,0,0,0,0,40.0,27.4,35
776,53.515,6,18,31,39,41,135,2,3,0,0,1,1,1,1,40.0,27.0,31
777,53.515,4,23,32,37,40,136,3,2,0,0,0,1,2,2,40.0,27.2,32
778,53.515,11,21,28,32,40,132,3,2,0,0,1,1,2,2,40.0,26.4,28
779,53.515,8,10,35,39,42,134,3,2,0,0,0,0,0,2,40.0,26.8,35
780,53.515,13,24,29,31,42,139,2,3,0,0,0,1,1,3,40.0,27.8,29
781,53.515,1,17,34,38,40,130,3,2,0,0,0,1,1,1,40.0,26.0,34
782,53.515,6,18,33,39,41,137,2,3,0,0,0,0,0,0,40.0,27.4,33
783,53.515,5,14,29,40,42,130,3,2,0,0,0,1,1,3,40.0,26.0,29
784,53.515,8,24,27,39,41,139,2,3,0,0,0,0,0,0,40.0,27.8,27
785,53.515,5,21,24,39,42,131,2,3,0,0,0,0,0,1,40.0,26.2,24
786,53.515,6,18,33,38,41,136,3,2,0,0,1,0,0,0,40.0,27.2,33
787,53.515,2,20,27,39,42,130,3,2,0,0,1,0,0,1,40.0,26.0,27
788,53.515,2,20,33,39,42,136,3,2,0,0,1,0,0,1,40.0,27.2,33
789,53.515,11,16,24,39,41,131,2,3,0,0,1,1,2,2,40.0,26.2,24
790,53.515,1,18,34,37,42,132,3,2,0,0,0,0,0,1,40.0,26.4,34
791,53.515,3,22,33,38,41,137,2,3,0,0,1,1,1,1,40.0,27.4,33
792,53.515,2,16,37,39,41,135,2,3,0,0,0,1,1,1,40.0,27.0,37
793,53.515,5,15,32,38,40,130,3,2,0,0,1,1,1,1,40.0,26.0,32
794,53.515,14,21,29,32,41,137,2,3,0,0,1,0,0,1,40.0,27.4,29
795,53.515,8,10,33,39,41,131,2,3,0,0,0,0,0,1,40.0,26.2,33
796,53.515,2,18,33,35,42,130,3,2,0,0,1,0,0,1,40.0,26.0,33
797,53.515,4,14,33,37,42,130,3,2,0,0,1,0,0,1,40.0,26.0,33
798,53.515,8,23,26,35,40,132,3,2,0,0,0,1,2,2,40.0,26.4,26
799,53.515,6,14,31,38,41,130,3,2,0,0,1,1,1,1,40.0,26.0,31
800,53.515,11,22,27,36,42,138,3,2,0,0,1,1,2,3,40.0,27.6,27
801,53.515,13,19,27,36,40,135,2,3,0,0,0,1,1,1,40.0,27.0,27
802,53.515,3,22,30,37,42,134,3,2,0,0,1,1,2,3,40.0,26.8,30
803,53.515,3,19,30,37,42,131,2,3,0,0,0,0,1,2,40.0,26.2,30
804,53.515,9,13,26,40,42,130,3,2,0,0,0,1,1,3,40.0,26.0,26
805,53.515,5,20,33,36,41,135,2,3,0,0,0,0,0,0,40.0,27.0,33
806,53.515,5,22,26,37,41,131,2,3,0,0,0,1,1,1,40.0,26.2,26
807,53.515,9,23,28,37,40,137,2,3,0,0,0,1,2,3,40.0,27.4,28
808,53.515,7,22,30,37,41,137,2,3,0,0,1,1,2,3,40.0,27.4,30
809,53.515,13,21,25,30,42,131,2,3,0,0,0,1,2,3,40.0,26.2,25
810,53.515,14,23,28,33,40,138,3,2,0,0,1,1,2,2,40.0,27.6,28
811,53.515,14,24,27,33,40,138,3,2,0,0,1,1,1,1,40.0,27.6,27
812,53.515,16,18,27,37,41,139,2,3,0,0,1,1,1,1,40.0,27.8,27
813,53.515,1,14,35,40,42,132,3,2,0,0,0,1,1,2,40.0,26.4,35
814,53.515,14,19,27,38,40,138,3,2,0,0,0,1,1,1,40.0,27.6,27
815,53.515,1,21,36,38,40,136,3,2,0,0,1,1,1,1,40.0,27.2,36
816,53.515,7,23,27,36,40,133,2,3,0,0,1,1,2,3,40.0,26.6,27
817,53.515,3,24,30,36,41,134,3,2,0,0,0,0,1,1,40.0,26.8,30
818,53.515,2,16,33,38,41,130,3,2,0,0,0,1,1,1,40.0,26.0,33
819,53.512,2,4,18,25,27,76,3,2,0,0,0,1,1,1,40.0,15.2,18
820,53.512,11,14,28,32,39,124,3,2,0,0,0,0,1,1,40.0,24.8,28
821,53.512,8,20,26,31,39,124,3,2,0,0,0,1,1,1,40.0,24.8,26
822,53.512,10,18,25,33,38,124,3,2,0,0,1,1,1,2,40.0,24.8,25
823,53.512,4,20,29,32,39,124,3,2,0,0,1,0,0,1,40.0,24.8,29
824,53.51,6,10,27,38,39,120,3,2,1,0,0,0,0,1,40.0,24.0,27
825,53.51,1,11,12,20,36,80,3,2,1,0,1,0,1,1,40.0,16.0,12
826,53.51,7,16,27,28,42,120,3,2,1,0,1,1,1,3,40.0,24.0,27
827,53.51,4,5,11,28,32,80,3,2,1,0,0,0,1,1,40.0,16.0,11
828,53.51,3,18,24,37,38,120,3,2,1,0,1,0,0,0,40.0,24.0,24
829,53.51,2,19,26,36,37,120,3,2,1,0,1,0,0,0,40.0,24.0,26
830,53.507,12,14,25,26,37,114,3,2,1,0,0,1,1,1,40.0,22.8,25
831,53.507,17,18,20,23,36,114,3,2,1,0,0,0,1,1,40.0,22.8,20
832,53.507,11,12,20,33,38,114,3,2,1,0,0,0,1,1,40.0,22.8,20
833,53.0125,3,9,14,20,29,75,2,3,0,0,1,0,0,2,40.0,15.0,14
834,53.0125,7,9,12,14,33,75,2,3,0,0,0,0,0,2,40.0,15.0,12
835,53.0125,1,6,12,15,41,75,2,3,0,0,1,0,0,0,40.0,15.0,12
836,53.0125,13,19,22,34,37,125,2,3,0,0,0,1,1,1,40.0,25.0,22
837,53.0125,1,9,14,23,28,75,2,3,0,0,0,0,1,2,40.0,15.0,14
838,53.0125,4,7,11,16,37,75,2,3,0,0,1,1,2,3,40.0,15.0,11
839,53.0125,11,14,25,36,39,125,2,3,0,0,0,1,2,2,40.0,25.0,25
840,53.0125,12,16,21,37,39,125,2,3,0,0,0,1,1,1,40.0,25.0,21
841,53.0125,3,5,14,16,37,75,2,3,0,0,0,1,1,1,40.0,15.0,14
842,53.0105,5,17,28,29,42,121,2,3,1,0,0,0,0,2,40.0,24.2,28
843,53.0075,17,18,21,26,33,115,2,3,1,0,0,0,0,0,40.0,23.0,21
844,53.0075,5,20,25,32,33,115,2,3,1,0,1,1,1,1,40.0,23.0,25
845,52.513,14,17,25,28,42,126,3,2,0,0,0,1,1,2,40.0,25.2,25
846,52.513,5,8,33,38,42,126,3,2,0,0,1,0,0,1,40.0,25.2,33
847,52.513,13,19,28,30,36,126,3,2,0,0,0,0,1,1,40.0,25.2,28
848,52.513,11,18,28,30,39,126,3,2,0,0,1,0,2,2,40.0,25.2,28
849,52.513,8,21,26,32,39,126,3,2,0,0,0,0,0,0,40.0,25.2,26
850,52.513,2,6,14,23,29,74,3,2,0,0,0,0,1,2,40.0,14.8,14
851,52.513,2,6,11,19,36,74,3,2,0,0,1,0,1,1,40.0,14.8,11
852,52.513,6,23,27,32,38,126,3,2,0,0,0,0,1,1,40.0,25.2,27
853,52.513,1,26,28,32,39,126,3,2,0,0,0,0,0,0,40.0,25.2,28
854,52.513,9,24,27,32,34,126,3,2,0,0,1,0,0,1,40.0,25.2,27
855,52.513,3,9,14,18,30,74,3,2,0,0,0,0,1,2,40.0,14.8,14
856,52.508,13,14,26,30,33,116,3,2,1,0,1,0,1,1,40.0,23.2,26
857,52.508,10,12,29,30,35,116,3,2,1,0,1,0,1,3,40.0,23.2,29
858,52.508,8,9,16,23,28,84,3,2,1,0,1,1,2,3,40.0,16.8,16
859,52.508,12,19,20,29,36,116,3,2,1,0,1,0,0,1,40.0,23.2,20
860,52.508,2,6,15,30,31,84,3,2,1,0,0,1,2,2,40.0,16.8,15
861,52.508,7,14,18,22,23,84,3,2,1,0,0,1,2,3,40.0,16.8,18
862,52.508,1,4,18,30,31,84,3,2,1,0,1,1,2,2,40.0,16.8,18
863,52.508,2,5,28,40,41,116,3,2,1,0,0,1,1,1,40.0,23.2,28
864,52.508,2,3,21,28,30,84,3,2,1,0,0,0,1,1,40.0,16.8,21
865,52.0145,5,18,27,39,40,129,2,3,1,0,0,1,1,1,40.0,25.8,27
866,52.0135,6,9,13,15,30,73,2,3,0,0,0,0,1,2,40.0,14.6,13
867,52.0135,2,7,10,13,41,73,2,3,0,0,0,0,0,2,40.0,14.6,10
868,52.0135,1,9,14,16,33,73,2,3,0,0,0,1,1,2,40.0,14.6,14
869,52.0135,10,17,28,33,39,127,2,3,0,0,0,0,0,1,40.0,25.4,28
870,52.0135,7,25,27,30,38,127,2,3,0,0,1,1,2,3,40.0,25.4,27
871,52.0115,2,3,11,21,40,77,2,3,1,0,1,1,2,2,40.0,15.4,11
872,52.0115,1,16,32,33,41,123,2,3,1,0,1,1,1,1,40.0,24.6,32
873,52.0085,4,7,32,33,41,117,2,3,1,0,0,0,0,1,40.0,23.4,32
874,51.514,8,21,26,34,39,128,3,2,0,0,0,0,0,0,40.0,25.6,26
875,51.514,14,18,23,35,38,128,3,2,0,0,1,0,1,1,40.0,25.6,23
876,51.514,4,6,12,23,27,72,3,2,0,0,0,0,1,1,40.0,14.4,12
877,51.514,14,17,28,32,37,128,3,2,0,0,1,0,0,0,40.0,25.6,28
878,51.514,2,7,17,20,26,72,3,2,0,0,1,0,0,1,40.0,14.4,17
879,51.514,5,9,14,18,26,72,3,2,0,0,0,0,0,1,40.0,14.4,14
880,51.514,11,14,21,40,42,128,3,2,0,0,1,1,2,3,40.0,25.6,21
881,51.514,18,20,27,30,33,128,3,2,0,0,1,0,1,1,40.0,25.6,27
882,51.512,3,4,16,21,32,76,3,2,1,0,0,1,1,1,40.0,15.2,16
883,51.512,16,17,20,30,41,124,3,2,1,0,1,1,2,2,40.0,24.8,20
884,51.509,11,12,23,34,38,118,3,2,1,0,0,0,2,2,40.0,23.6,23
885,51.509,1,25,26,32,34,118,3,2,1,0,0,1,1,1,40.0,23.6,26
886,51.509,13,18,24,31,32,118,3,2,1,0,0,1,1,1,40.0,23.6,24
887,51.0145,10,20,27,33,39,129,2,3,0,0,1,0,0,1,40.0,25.8,27
888,51.0145,11,19,24,36,39,129,2,3,0,0,1,0,1,1,40.0,25.8,24
889,51.0145,1,6,13,18,33,71,2,3,0,0,1,0,0,0,40.0,14.2,13
890,51.0145,14,18,23,35,39,129,2,3,0,0,0,0,1,1,40.0,25.8,23
891,51.0145,1,9,12,14,35,71,2,3,0,0,0,0,0,1,40.0,14.2,12
892,51.0095,11,14,28,29,37,119,2,3,1,0,0,0,1,2,40.0,23.8,28
893,51.0095,15,18,27,28,31,119,2,3,1,0,1,1,1,1,40.0,23.8,27
894,51.0095,6,7,15,19,34,81,2,3,1,0,0,0,0,1,40.0,16.2,15
895,50.515,16,19,29,32,34,130,3,2,0,0,1,1,1,2,40.0,26.0,29
896,50.515,8,24,28,33,37,130,3,2,0,0,1,0,0,0,40.0,26.0,28
897,50.515,15,20,24,35,37,131,2,3,0,0,1,0,0,0,40.0,26.2,24
898,50.515,10,19,30,36,41,136,3,2,0,0,1,0,1,2,40.0,27.2,30
899,50.515,10,25,27,34,39,135,2,3,0,0,0,1,1,2,40.0,27.0,27
900,50.515,15,23,27,32,34,131,2,3,0,0,0,0,1,1,40.0,26.2,27
901,50.515,15,20,24,34,39,132,3,2,0,0,1,0,0,0,40.0,26.4,24
902,50.515,17,21,29,34,36,137,2,3,0,0,0,0,0,1,40.0,27.4,29
903,50.515,19,21,26,35,38,139,2,3,0,0,0,0,0,0,40.0,27.8,26
904,50.515,16,20,23,35,39,133,2,3,0,0,0,1,2,2,40.0,26.6,23
905,50.515,10,24,27,35,38,134,3,2,0,0,0,0,0,1,40.0,26.8,27
906,50.515,12,20,27,32,39,130,3,2,0,0,1,0,0,0,40.0,26.0,27
907,50.515,18,23,27,32,34,134,3,2,0,0,0,0,1,1,40.0,26.8,27
908,50.515,11,19,28,35,38,131,2,3,0,0,1,0,1,1,40.0,26.2,28
909,50.515,12,24,27,31,39,133,2,3,0,0,0,1,1,1,40.0,26.6,27
910,50.515,14,21,27,32,38,132,3,2,0,0,0,0,0,0,40.0,26.4,27
911,50.513,4,17,22,41,42,126,3,2,1,0,1,1,1,2,40.0,25.2,22
912,50.513,4,18,29,37,38,126,3,2,1,0,1,0,0,1,40.0,25.2,29
913,50.513,9,14,26,38,39,126,3,2,1,0,1,0,0,1,40.0,25.2,26
914,50.513,6,22,23,34,41,126,3,2,1,0,0,1,2,2,40.0,25.2,23
915,50.51,2,24,25,32,37,120,3,2,1,0,1,1,1,1,40.0,24.0,25
916,50.51,7,13,14,20,26,80,3,2,1,0,0,0,0,1,40.0,16.0,14
917,50.51,12,20,21,32,35,120,3,2,1,0,1,0,0,0,40.0,24.0,21
918,50.0135,6,22,23,35,41,127,2,3,1,0,0,1,2,2,40.0,25.4,23
919,50.0135,4,5,13,21,30,73,2,3,1,0,0,0,1,1,40.0,14.6,13
920,50.0105,6,7,11,16,39,79,2,3,1,0,1,1,2,3,40.0,15.8,11
921,50.0105,5,6,17,22,29,79,2,3,1,0,0,1,1,2,40.0,15.8,17
922,50.0105,15,19,20,29,38,121,2,3,1,0,1,0,0,1,40.0,24.2,20
923,50.0105,5,9,19,20,26,79,2,3,1,0,1,0,0,1,40.0,15.8,19
924,49.514,8,12,25,41,42,128,3,2,1,0,1,1,1,2,40.0,25.6,25
925,49.514,14,15,26,32,41,128,3,2,1,0,0,0,0,0,40.0,25.6,26
926,49.511,4,16,19,41,42,122,3,2,1,0,0,1,1,2,40.0,24.4,19
927,49.511,2,25,26,33,36,122,3,2,1,0,1,1,1,1,40.0,24.4,26
928,49.511,7,8,10,24,29,78,3,2,1,0,0,0,0,3,40.0,15.6,10
929,49.511,5,6,14,19,34,78,3,2,1,0,1,0,0,0,40.0,15.6,14
930,49.511,13,20,26,31,32,122,3,2,1,0,0,1,1,1,40.0,24.4,26
931,49.511,12,16,28,29,37,122,3,2,1,0,0,1,1,2,40.0,24.4,28
932,49.511,11,20,28,31,32,122,3,2,1,0,1,1,2,2,40.0,24.4,28
933,49.0145,1,27,29,30,42,129,2,3,1,0,0,0,1,3,40.0,25.8,29
934,49.0115,14,17,23,34,35,123,2,3,1,0,1,0,1,1,40.0,24.6,23
935,49.0115,11,13,28,29,42,123,2,3,1,0,0,0,1,3,40.0,24.6,28
936,49.0115,14,15,25,33,36,123,2,3,1,0,1,1,1,1,40.0,24.6,25
