Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
473,62.505,6,12,27,32,33,110,3,2,1,0,1,0,0,0,0,0,2,2,0,0,1,0,22.0,27.0
474,62.505,3,18,27,28,34,110,3,2,1,0,1,0,0,0,0,0,2,1,0,1,0,1,22.0,27.0
475,62.503,1,6,16,34,37,94,3,2,0,0,1,1,1,1,0,0,3,0,1,0,1,0,18.8,16.0
476,62.503,3,6,24,26,35,94,3,2,0,0,1,0,0,0,0,0,3,0,1,1,0,0,18.8,24.0
477,62.503,3,10,15,30,36,94,3,2,0,0,1,0,1,2,0,0,3,0,1,1,0,0,18.8,15.0
478,62.502,1,15,20,26,42,104,3,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,20.8,20.0
479,62.502,6,8,11,29,42,96,3,2,0,0,0,0,1,3,0,0,4,1,0,0,0,0,19.2,11.0
480,62.502,1,15,24,26,38,104,3,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,20.8,24.0
481,62.502,1,2,25,30,38,96,3,2,1,0,0,1,2,2,0,0,2,1,2,0,0,0,19.2,25.0
482,62.0145,3,18,31,36,41,129,2,3,0,0,1,1,1,1,0,0,1,1,0,3,0,0,25.8,31.0
483,62.0145,11,16,28,33,41,129,2,3,0,0,1,1,2,2,0,0,1,1,1,1,0,1,25.8,28.0
484,62.0135,8,14,25,39,41,127,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,25.4,25.0
485,62.0115,3,12,18,21,23,77,2,3,0,0,1,0,1,1,0,0,1,3,0,1,0,0,15.4,18.0
486,62.0115,4,7,16,23,27,77,2,3,0,0,1,1,2,3,0,0,1,1,2,0,1,0,15.4,16.0
487,62.0115,1,7,13,18,38,77,2,3,0,0,1,0,0,1,0,0,1,2,1,1,0,0,15.4,13.0
488,62.0105,3,20,23,37,38,121,2,3,1,0,1,0,1,1,0,0,0,3,0,1,1,0,24.2,23.0
489,62.0105,2,5,13,25,34,79,2,3,0,0,1,1,1,1,0,0,2,0,2,1,0,0,15.8,13.0
490,62.0105,1,3,13,24,38,79,2,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,15.8,13.0
491,62.0095,3,18,25,36,37,119,2,3,1,0,0,1,1,1,0,0,1,1,1,1,1,0,23.8,25.0
492,62.0085,1,19,20,36,41,117,2,3,1,0,1,0,0,0,0,0,2,1,0,1,0,1,23.4,20.0
493,62.0075,14,16,23,27,35,115,2,3,0,0,0,1,2,2,0,0,2,1,2,0,0,0,23.0,23.0
494,62.0065,1,9,26,37,40,113,2,3,0,0,0,1,1,2,0,0,3,0,1,0,1,0,22.6,26.0
495,62.0065,4,5,10,33,35,87,2,3,1,0,1,0,0,1,0,0,1,1,2,0,1,0,17.4,10.0
496,62.0065,1,7,15,22,42,87,2,3,0,0,1,1,1,3,0,0,3,0,1,1,0,0,17.4,15.0
497,62.0065,4,13,19,25,26,87,2,3,1,0,0,1,1,1,0,0,1,0,1,1,1,1,17.4,19.0
498,62.0065,4,8,15,21,39,87,2,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,17.4,15.0
499,62.0065,3,10,19,40,41,113,2,3,1,0,1,1,1,2,0,0,1,0,1,2,0,1,22.6,19.0
500,62.0065,3,5,22,41,42,113,2,3,1,0,1,1,1,2,0,0,1,0,1,3,0,0,22.6,22.0
501,62.0065,4,20,21,31,37,113,2,3,1,0,1,1,1,1,0,0,1,1,0,1,2,0,22.6,21.0
502,62.0055,5,14,15,22,33,89,2,3,1,0,1,1,1,1,0,0,2,1,1,1,0,0,17.8,15.0
503,62.0055,5,6,19,39,42,111,2,3,1,0,1,0,0,1,0,0,2,0,2,0,0,1,22.2,19.0
504,62.0035,6,13,17,34,37,107,2,3,0,0,1,0,0,0,0,0,3,0,0,1,1,0,21.4,17.0
505,62.0035,8,15,19,31,34,107,2,3,0,0,0,1,1,1,0,0,3,0,0,1,0,1,21.4,19.0
506,62.0025,8,17,21,27,32,105,2,3,0,0,1,0,0,0,0,0,4,0,0,0,1,0,21.0,21.0
507,62.0025,2,3,21,30,39,95,2,3,1,0,0,0,1,1,0,0,2,0,2,1,0,0,19.0,21.0
508,62.0025,8,11,19,21,36,95,2,3,0,0,1,0,1,1,0,0,4,0,0,0,0,1,19.0,19.0
509,62.0025,3,11,15,34,42,105,2,3,0,0,0,0,1,2,0,0,4,0,0,1,0,0,21.0,15.0
510,62.0025,2,3,25,29,36,95,2,3,1,0,0,1,1,2,0,0,2,1,1,1,0,0,19.0,25.0
511,62.0025,4,9,19,36,37,105,2,3,1,0,1,0,0,1,0,0,2,0,0,0,2,1,21.0,19.0
512,62.0015,5,11,12,27,42,97,2,3,1,0,1,0,1,2,0,0,3,1,1,0,0,0,19.4,12.0
513,62.0015,9,10,18,21,39,97,2,3,1,0,1,0,0,2,0,0,3,1,1,0,0,0,19.4,18.0
514,62.0015,6,15,17,29,30,97,2,3,1,0,0,0,1,2,0,0,3,1,1,0,0,0,19.4,17.0
515,61.515,7,20,31,33,42,133,2,3,0,0,0,1,1,3,0,0,1,2,1,1,0,0,26.6,31.0
516,61.515,12,20,26,33,41,132,3,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,26.4,26.0
517,61.515,5,18,35,37,42,137,2,3,0,0,1,0,0,1,0,0,1,1,2,0,1,0,27.4,35.0
518,61.515,1,23,28,38,40,130,3,2,0,0,1,1,2,2,0,0,1,2,1,0,0,1,26.0,28.0
519,61.515,15,18,28,32,41,134,3,2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,26.8,28.0
520,61.515,3,20,33,35,42,133,2,3,0,0,1,0,0,1,0,0,1,2,1,1,0,0,26.6,33.0
521,61.515,7,17,33,38,40,135,2,3,0,0,1,1,1,2,0,0,1,2,2,0,0,0,27.0,33.0
522,61.512,10,16,29,32,37,124,3,2,0,0,0,1,1,3,0,0,1,1,1,0,2,0,24.8,29.0
523,61.512,14,18,25,30,37,124,3,2,0,0,0,1,2,2,0,0,1,1,2,0,1,0,24.8,25.0
524,61.511,3,6,12,26,31,78,3,2,0,0,1,1,1,1,0,0,2,1,0,2,0,0,15.6,12.0
525,61.511,3,6,15,22,32,78,3,2,0,0,1,1,1,1,0,0,2,0,0,2,1,0,15.6,15.0
526,61.51,8,13,27,30,42,120,3,2,0,0,0,0,1,2,0,0,3,0,1,1,0,0,24.0,27.0
527,61.51,2,18,25,37,38,120,3,2,1,0,1,1,1,1,0,0,1,2,1,0,1,0,24.0,25.0
528,61.51,2,11,28,37,42,120,3,2,0,0,1,0,1,2,0,0,3,0,0,0,1,1,24.0,28.0
529,61.508,12,17,20,31,36,116,3,2,0,0,0,1,1,1,0,0,2,2,0,1,0,0,23.2,20.0
530,61.508,12,17,24,30,33,116,3,2,0,0,0,0,1,1,0,0,2,2,1,0,0,0,23.2,24.0
531,61.507,6,8,19,39,42,114,3,2,0,0,1,0,0,1,0,0,3,0,1,0,0,1,22.8,19.0
532,61.507,5,8,14,27,32,86,3,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,17.2,14.0
533,61.507,6,12,27,33,36,114,3,2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,22.8,27.0
534,61.507,7,10,12,28,29,86,3,2,1,0,0,0,0,3,0,0,1,2,1,0,0,1,17.2,12.0
535,61.507,2,20,29,30,33,114,3,2,1,0,1,0,1,2,0,0,1,3,1,0,0,0,22.8,29.0
536,61.506,9,12,26,32,33,112,3,2,1,0,1,0,0,1,0,0,2,2,0,0,1,0,22.4,26.0
537,61.506,6,19,24,31,32,112,3,2,1,0,0,1,1,1,0,0,2,0,0,1,1,1,22.4,24.0
538,61.506,5,13,14,22,34,88,3,2,1,0,1,1,1,1,0,0,2,0,1,2,0,0,17.6,14.0
539,61.504,6,9,13,30,34,92,3,2,0,0,0,0,1,2,0,0,3,0,1,1,0,0,18.4,13.0
540,61.503,1,9,20,34,42,106,3,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,21.2,20.0
541,61.503,8,9,22,30,37,106,3,2,1,0,0,1,2,3,0,0,2,0,1,1,1,0,21.2,22.0
542,61.503,6,9,13,36,42,106,3,2,0,0,1,0,0,2,0,0,4,0,0,1,0,0,21.2,13.0
543,61.503,3,8,29,30,36,106,3,2,1,0,0,0,1,2,0,0,2,1,1,1,0,0,21.2,29.0
544,61.502,1,10,29,30,34,104,3,2,1,0,1,0,1,3,0,0,3,1,1,0,0,0,20.8,29.0
545,61.502,9,12,20,21,42,104,3,2,1,0,1,0,0,2,0,0,3,2,0,0,0,0,20.8,20.0
546,61.502,1,14,21,22,38,96,3,2,1,0,1,1,1,1,0,0,3,1,0,1,0,0,19.2,21.0
547,61.502,9,15,16,20,36,96,3,2,1,0,1,1,1,2,0,0,3,1,1,0,0,0,19.2,16.0
548,61.0125,3,25,29,32,36,125,2,3,0,0,0,1,1,2,0,0,1,1,1,1,1,0,25.0,29.0
549,61.0125,12,14,29,31,39,125,2,3,0,0,1,1,1,2,0,0,1,2,1,1,0,0,25.0,29.0
550,61.0125,1,5,18,22,29,75,2,3,0,0,0,1,1,2,0,0,1,2,1,1,0,0,15.0,18.0
551,61.0125,1,4,13,16,41,75,2,3,0,0,1,1,1,1,0,0,1,0,1,2,1,0,15.0,13.0
552,61.0115,1,15,32,35,40,123,2,3,0,0,1,1,1,1,0,0,2,0,2,0,1,0,24.6,32.0
553,61.0105,4,17,23,38,39,121,2,3,1,0,0,0,1,1,0,0,1,2,1,0,1,0,24.2,23.0
554,61.0085,5,8,11,19,40,83,2,3,0,0,0,1,2,2,0,0,2,0,2,0,0,1,16.6,11.0
555,61.0085,1,4,11,30,37,83,2,3,0,0,1,0,2,2,0,0,2,0,1,0,2,0,16.6,11.0
556,61.0085,3,6,14,19,41,83,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,1,16.6,14.0
557,61.0075,9,19,24,26,37,115,2,3,0,0,1,0,0,1,0,0,3,0,0,0,1,1,23.0,24.0
558,61.0075,3,6,15,24,37,85,2,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,17.0,15.0
559,61.0075,2,9,13,21,40,85,2,3,0,0,0,1,1,2,0,0,3,0,1,1,0,0,17.0,13.0
560,61.0075,4,8,11,27,35,85,2,3,0,0,0,0,1,1,0,0,3,0,1,0,1,0,17.0,11.0
561,61.0075,8,13,17,35,42,115,2,3,0,0,0,0,0,1,0,0,3,0,1,1,0,0,23.0,17.0
562,61.0075,15,19,20,28,33,115,2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,2,23.0,20.0
563,61.0065,6,9,13,29,30,87,2,3,1,0,1,0,1,3,0,0,2,1,1,1,0,0,17.4,13.0
564,61.0065,6,7,25,33,42,113,2,3,1,0,0,1,1,3,0,0,2,1,2,0,0,0,22.6,25.0
565,61.0065,1,16,29,33,34,113,2,3,1,0,0,1,1,2,0,0,2,2,1,0,0,0,22.6,29.0
566,61.0065,1,19,22,35,36,113,2,3,1,0,0,1,1,1,0,0,2,0,1,1,0,1,22.6,22.0
567,61.0045,5,9,11,30,36,91,2,3,0,0,0,0,2,3,0,0,3,0,2,0,0,0,18.2,11.0
568,61.0045,10,15,21,30,33,109,2,3,0,0,1,0,1,2,0,0,3,1,1,0,0,0,21.8,21.0
569,61.0035,8,10,21,27,41,107,2,3,0,0,1,0,0,1,0,0,4,0,0,1,0,0,21.4,21.0
570,61.0035,5,10,15,27,36,93,2,3,0,0,1,0,0,1,0,0,4,0,1,0,0,0,18.6,15.0
571,61.0035,5,8,21,22,37,93,2,3,1,0,0,1,1,1,0,0,2,0,1,1,1,0,18.6,21.0
572,61.0035,7,9,15,34,42,107,2,3,0,0,0,0,0,3,0,0,4,0,1,0,0,0,21.4,15.0
573,61.0035,11,12,21,28,35,107,2,3,1,0,1,0,1,1,0,0,2,1,1,0,0,1,21.4,21.0
574,61.0025,2,17,23,24,39,105,2,3,1,0,0,0,1,1,0,0,3,1,1,0,0,0,21.0,23.0
575,61.0025,5,13,26,27,34,105,2,3,1,0,0,0,0,0,0,0,3,0,1,1,0,0,21.0,26.0
576,60.515,13,18,20,39,40,130,3,2,1,0,1,1,1,1,0,0,0,2,2,1,0,0,26.0,20.0
577,60.515,3,12,37,39,40,131,2,3,1,0,0,1,1,1,0,0,0,1,2,1,1,0,26.2,37.0
578,60.513,5,7,12,16,34,74,3,2,0,0,0,1,1,2,0,0,1,1,3,0,0,0,14.8,12.0
579,60.513,12,18,24,33,39,126,3,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,25.2,24.0
580,60.512,3,14,32,34,41,124,3,2,0,0,1,0,0,0,0,0,2,0,0,2,1,0,24.8,32.0
581,60.511,9,13,22,36,42,122,3,2,0,0,1,1,1,3,0,0,3,0,0,2,0,0,24.4,22.0
582,60.511,6,14,26,35,41,122,3,2,0,0,1,0,0,0,0,0,3,0,1,1,0,0,24.4,26.0
583,60.509,11,13,22,34,38,118,3,2,0,0,0,1,2,2,0,0,2,1,0,2,0,0,23.6,22.0
584,60.509,2,7,15,18,40,82,3,2,0,0,0,1,1,2,0,0,2,1,2,0,0,0,16.4,15.0
585,60.509,2,7,18,26,29,82,3,2,0,0,0,0,0,2,0,0,2,2,1,0,0,0,16.4,18.0
586,60.508,4,20,23,34,35,116,3,2,1,0,1,0,1,1,0,0,1,2,1,0,1,0,23.2,23.0
587,60.508,6,10,27,35,38,116,3,2,0,0,0,0,0,1,0,0,3,1,1,0,0,0,23.2,27.0
588,60.508,9,18,24,26,39,116,3,2,0,0,1,0,0,1,0,0,3,1,1,0,0,0,23.2,24.0
589,60.507,4,15,29,30,36,114,3,2,1,0,0,0,1,2,0,0,2,1,1,0,1,0,22.8,29.0
590,60.507,2,3,16,27,38,86,3,2,1,0,0,1,1,1,0,0,2,1,1,1,0,0,17.2,16.0
591,60.504,6,7,23,26,30,92,3,2,1,0,1,0,2,3,0,0,2,1,2,0,0,0,18.4,23.0
592,60.504,2,10,19,38,39,108,3,2,1,0,1,0,0,1,0,0,2,1,1,0,0,1,21.6,19.0
593,60.504,10,13,26,29,30,108,3,2,1,0,1,0,1,3,0,0,2,1,1,1,0,0,21.6,26.0
594,60.504,2,4,25,26,35,92,3,2,1,0,1,1,1,1,0,0,2,0,2,0,1,0,18.4,25.0
595,60.5,2,3,24,29,42,100,3,2,1,0,1,0,0,2,0,0,3,1,0,1,0,0,20.0,24.0
596,60.5,6,11,17,24,42,100,3,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,20.0,17.0
597,60.0135,7,11,13,20,22,73,2,3,0,0,0,1,2,3,0,0,1,1,1,2,0,0,14.6,13.0
598,60.0125,3,21,28,31,42,125,2,3,0,0,1,1,1,2,0,0,2,0,0,2,0,1,25.0,28.0
599,60.0115,5,19,21,36,42,123,2,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,24.6,21.0
600,60.0115,3,17,25,36,42,123,2,3,0,0,0,1,1,2,0,0,3,0,1,1,0,0,24.6,25.0
601,60.0095,4,23,27,31,34,119,2,3,0,0,1,1,2,2,0,0,2,1,0,1,1,0,23.8,27.0
602,60.0095,1,22,26,33,37,119,2,3,0,0,0,1,1,1,0,0,2,1,0,1,1,0,23.8,26.0
603,60.0085,2,7,15,21,38,83,2,3,0,0,0,0,0,1,0,0,3,1,1,0,0,0,16.6,15.0
604,60.0085,7,9,26,34,41,117,2,3,0,0,0,0,0,2,0,0,3,0,1,1,0,0,23.4,26.0
605,60.0085,4,8,11,21,39,83,2,3,0,0,1,0,1,1,0,0,3,0,1,0,1,0,16.6,11.0
606,60.0085,15,19,20,25,38,117,2,3,1,0,1,1,1,1,0,0,1,2,1,0,0,1,23.4,20.0
607,60.0075,4,5,17,26,33,85,2,3,1,0,0,0,0,0,0,0,2,1,1,0,1,0,17.0,17.0
608,60.0075,6,7,10,23,39,85,2,3,1,0,0,0,1,3,0,0,2,1,2,0,0,0,17.0,10.0
609,60.0075,8,9,13,20,35,85,2,3,1,0,0,0,0,1,0,0,2,1,1,1,0,0,17.0,13.0
610,60.0055,9,15,18,20,27,89,2,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,17.8,18.0
611,60.0045,12,17,21,29,30,109,2,3,1,0,0,0,1,2,0,0,2,2,1,0,0,0,21.8,21.0
612,60.0045,8,9,23,32,37,109,2,3,1,0,0,0,1,2,0,0,2,1,0,0,2,0,21.8,23.0
613,60.0045,2,9,17,29,34,91,2,3,0,0,1,0,0,2,0,0,4,1,0,0,0,0,18.2,17.0
614,60.0035,9,10,21,30,37,107,2,3,1,0,1,0,1,3,0,0,3,0,1,0,1,0,21.4,21.0
615,60.0015,1,15,17,30,34,97,2,3,0,0,0,0,1,1,0,0,4,0,1,0,0,0,19.4,17.0
616,60.0005,5,8,15,36,37,101,2,3,1,0,1,0,0,0,0,0,3,0,1,0,1,0,20.2,15.0
617,60.0005,1,8,25,26,41,101,2,3,1,0,1,1,1,1,0,0,3,0,1,1,0,0,20.2,25.0
618,60.0005,9,10,14,31,35,99,2,3,1,0,0,1,1,3,0,0,3,0,1,1,0,0,19.8,14.0
619,60.0005,1,15,17,26,42,101,2,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,20.2,17.0
620,59.513,1,22,28,34,41,126,3,2,0,0,1,1,1,1,0,0,2,0,0,2,0,1,25.2,28.0
621,59.513,7,20,24,33,42,126,3,2,0,0,0,0,0,2,0,0,2,2,1,0,0,0,25.2,24.0
622,59.51,3,6,15,18,38,80,3,2,0,0,1,0,0,0,0,0,2,2,0,1,0,0,16.0,15.0
623,59.51,11,19,24,28,38,120,3,2,0,0,1,0,1,1,0,0,2,1,0,0,0,2,24.0,24.0
624,59.51,11,14,25,32,38,120,3,2,0,0,0,1,2,2,0,0,2,1,1,0,1,0,24.0,25.0
625,59.51,4,11,14,22,29,80,3,2,0,0,1,1,2,3,0,0,2,1,0,1,1,0,16.0,14.0
626,59.51,2,9,18,23,28,80,3,2,0,0,1,0,1,2,0,0,2,2,0,0,0,1,16.0,18.0
627,59.509,1,8,14,22,37,82,3,2,0,0,0,1,1,1,0,0,3,0,0,1,1,0,16.4,14.0
628,59.509,4,6,10,21,41,82,3,2,0,0,1,0,0,1,0,0,3,0,0,1,1,0,16.4,10.0
629,59.509,6,7,16,18,35,82,3,2,1,0,1,1,1,2,0,0,1,1,3,0,0,0,16.4,16.0
630,59.509,12,14,29,30,33,118,3,2,1,0,0,0,1,2,0,0,1,3,1,0,0,0,23.6,29.0
631,59.508,6,7,13,22,36,84,3,2,1,0,1,1,1,2,0,0,2,0,1,2,0,0,16.8,13.0
632,59.506,2,16,19,24,27,88,3,2,0,0,0,1,1,1,0,0,3,0,1,0,0,1,17.6,19.0
633,59.505,13,14,20,24,39,110,3,2,1,0,1,0,0,0,0,0,2,1,1,1,0,0,22.0,20.0
634,59.505,14,15,23,28,30,110,3,2,1,0,0,0,2,2,0,0,2,1,1,0,0,1,22.0,23.0
635,59.505,8,10,14,21,37,90,3,2,0,0,0,0,0,1,0,0,4,0,0,0,1,0,18.0,14.0
636,59.505,6,17,24,29,34,110,3,2,0,0,1,0,0,1,0,0,4,1,0,0,0,0,22.0,24.0
637,59.505,9,12,18,25,26,90,3,2,1,0,0,1,1,2,0,0,2,2,1,0,0,0,18.0,18.0
638,59.504,8,9,18,23,34,92,3,2,1,0,1,0,1,2,0,0,3,2,0,0,0,0,18.4,18.0
639,59.504,1,16,24,33,34,108,3,2,1,0,1,1,1,1,0,0,3,1,1,0,0,0,21.6,24.0
640,59.502,4,9,21,26,36,96,3,2,0,0,1,0,0,1,0,0,4,0,0,0,1,0,19.2,21.0
641,59.502,1,6,24,27,38,96,3,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,19.2,24.0
642,59.501,8,9,20,24,37,98,3,2,1,0,0,0,0,1,0,0,3,1,0,0,1,0,19.6,20.0
643,59.501,6,8,27,28,33,102,3,2,1,0,1,0,0,0,0,0,3,1,0,0,0,1,20.4,27.0
644,59.0145,4,26,29,31,39,129,2,3,0,0,1,1,1,2,0,0,1,1,1,1,1,0,25.8,29.0
645,59.0145,4,7,17,20,23,71,2,3,0,0,1,0,1,2,0,0,1,2,1,0,1,0,14.2,17.0
646,59.0135,5,12,13,20,23,73,2,3,1,0,1,0,1,1,0,0,0,3,1,1,0,0,14.6,13.0
647,59.0135,1,15,33,38,40,127,2,3,0,0,0,1,1,1,0,0,2,2,1,0,0,0,25.4,33.0
648,59.0105,2,21,28,33,37,121,2,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,24.2,28.0
649,59.0105,1,22,24,35,39,121,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,24.2,24.0
650,59.0105,10,18,27,29,37,121,2,3,0,0,1,0,0,2,0,0,2,2,0,0,1,0,24.2,27.0
651,59.0105,3,8,14,19,35,79,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,15.8,14.0
652,59.0105,7,21,24,31,38,121,2,3,0,0,1,1,1,2,0,0,2,1,1,1,0,0,24.2,24.0
653,59.0095,1,9,12,21,38,81,2,3,0,0,1,0,0,1,0,0,3,2,0,0,0,0,16.2,12.0
654,59.0095,7,21,28,31,32,119,2,3,1,0,1,1,1,2,0,0,1,0,1,1,1,1,23.8,28.0
655,59.0095,7,17,21,36,38,119,2,3,0,0,1,0,0,1,0,0,3,1,1,0,0,0,23.8,21.0
656,59.0095,1,15,29,36,38,119,2,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,23.8,29.0
657,59.0085,9,18,27,28,35,117,2,3,1,0,1,0,0,1,0,0,2,1,1,0,0,1,23.4,27.0
658,59.0085,1,13,27,34,42,117,2,3,0,0,0,0,0,1,0,0,4,0,0,1,0,0,23.4,27.0
659,59.0065,1,8,13,31,34,87,2,3,0,0,1,1,1,1,0,0,3,0,0,2,0,0,17.4,13.0
660,59.0065,6,9,15,19,38,87,2,3,0,0,1,0,0,1,0,0,3,1,0,0,0,1,17.4,15.0
661,59.0045,2,15,20,21,33,91,2,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,18.2,20.0
662,59.0045,2,13,27,33,34,109,2,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0,21.8,27.0
663,59.0045,9,13,14,31,42,109,2,3,1,0,0,1,1,3,0,0,3,0,0,2,0,0,21.8,14.0
664,59.0015,2,13,15,33,34,97,2,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0,19.4,15.0
665,59.0015,1,9,17,34,42,103,2,3,0,0,0,0,0,2,0,0,5,0,0,0,0,0,20.6,17.0
666,58.515,15,22,28,32,37,134,3,2,0,0,1,1,1,1,0,0,1,0,0,1,2,1,26.8,28.0
667,58.515,13,16,29,34,39,131,2,3,0,0,1,1,1,2,0,0,1,1,2,1,0,0,26.2,29.0
668,58.515,16,18,24,33,39,130,3,2,0,0,0,1,1,1,0,0,1,2,2,0,0,0,26.0,24.0
669,58.515,14,22,28,35,39,138,3,2,0,0,0,1,1,1,0,0,1,0,2,1,0,1,27.6,28.0
670,58.515,16,18,26,37,39,136,3,2,0,0,1,1,1,1,0,0,1,1,2,0,1,0,27.2,26.0
671,58.515,18,22,27,33,38,138,3,2,0,0,1,1,1,1,0,0,1,3,0,1,0,0,27.6,27.0
672,58.514,10,18,26,33,41,128,3,2,0,0,0,0,0,1,0,0,2,2,0,1,0,0,25.6,26.0
673,58.513,6,19,27,34,40,126,3,2,0,0,0,1,1,1,0,0,3,0,1,0,0,1,25.2,27.0
674,58.512,5,14,26,39,40,124,3,2,1,0,0,1,1,1,0,0,2,0,3,0,0,0,24.8,26.0
675,58.511,14,17,23,28,40,122,3,2,0,0,0,1,2,2,0,0,2,1,1,0,0,1,24.4,23.0
676,58.511,8,20,24,33,37,122,3,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,24.4,24.0
677,58.511,2,21,29,32,38,122,3,2,0,0,1,0,0,1,0,0,2,2,0,0,1,0,24.4,29.0
678,58.51,2,6,16,21,35,80,3,2,0,0,1,1,1,1,0,0,3,0,2,0,0,0,16.0,16.0
679,58.51,2,9,13,22,34,80,3,2,0,0,1,1,1,2,0,0,3,0,0,2,0,0,16.0,13.0
680,58.51,8,19,24,33,36,120,3,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,24.0,24.0
681,58.51,7,11,12,22,28,80,3,2,1,0,1,1,2,3,0,0,1,1,1,1,0,1,16.0,12.0
682,58.51,6,19,27,32,36,120,3,2,0,0,1,0,0,0,0,0,3,0,0,0,1,1,24.0,27.0
683,58.51,10,17,21,32,40,120,3,2,0,0,1,1,1,2,0,0,3,0,1,0,1,0,24.0,21.0
684,58.507,10,13,21,28,42,114,3,2,0,0,0,0,0,2,0,0,3,0,0,1,0,1,22.8,21.0
685,58.506,2,4,23,24,35,88,3,2,1,0,1,0,1,1,0,0,2,1,1,0,1,0,17.6,23.0
686,58.506,2,3,12,34,37,88,3,2,1,0,1,0,0,0,0,0,2,1,0,1,1,0,17.6,12.0
687,58.506,8,15,16,20,29,88,3,2,1,0,0,1,1,2,0,0,2,2,1,0,0,0,17.6,16.0
688,58.505,6,15,24,32,33,110,3,2,1,0,0,0,0,0,0,0,3,1,0,0,1,0,22.0,24.0
689,58.502,5,6,27,32,34,104,3,2,1,0,0,0,0,0,0,0,3,0,1,0,1,0,20.8,27.0
690,58.502,7,8,10,34,37,96,3,2,1,0,1,0,0,2,0,0,3,0,1,0,1,0,19.2,10.0
691,58.501,8,15,16,27,36,102,3,2,1,0,1,1,1,1,0,0,4,0,1,0,0,0,20.4,16.0
692,58.0135,3,11,32,40,41,127,2,3,1,0,1,1,2,2,0,0,1,0,1,2,1,0,25.4,32.0
693,58.0125,1,17,28,39,40,125,2,3,1,0,0,1,1,1,0,0,2,0,2,0,0,1,25.0,28.0
694,58.0115,10,19,29,31,34,123,2,3,0,0,1,1,1,3,0,0,2,1,0,1,0,1,24.6,29.0
695,58.0115,13,18,21,34,37,123,2,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,24.6,21.0
696,58.0115,14,18,25,27,39,123,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,24.6,25.0
697,58.0115,10,19,24,33,37,123,2,3,0,0,0,0,0,1,0,0,2,1,0,0,1,1,24.6,24.0
698,58.0115,7,20,27,33,36,123,2,3,0,0,1,0,0,1,0,0,2,2,1,0,0,0,24.6,27.0
699,58.0115,3,6,17,19,32,77,2,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,15.4,17.0
700,58.0105,2,9,11,25,32,79,2,3,0,0,1,1,2,3,0,0,3,0,1,0,1,0,15.8,11.0
701,58.0105,1,6,11,28,33,79,2,3,0,0,1,0,1,1,0,0,3,1,0,0,0,1,15.8,11.0
702,58.0095,5,9,10,25,32,81,2,3,1,0,1,1,1,3,0,0,2,0,2,0,1,0,16.2,10.0
703,58.0075,2,15,18,23,27,85,2,3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,17.0,18.0
704,58.0075,11,14,21,30,39,115,2,3,0,0,1,0,2,2,0,0,3,0,2,0,0,0,23.0,21.0
705,58.0065,1,21,22,30,39,113,2,3,1,0,1,1,2,2,0,0,2,0,2,1,0,0,22.6,22.0
706,58.0065,8,11,15,37,42,113,2,3,0,0,0,0,1,2,0,0,4,0,0,0,1,0,22.6,15.0
707,58.0055,2,11,20,21,35,89,2,3,1,0,1,0,1,1,0,0,3,1,1,0,0,0,17.8,20.0
708,58.0055,6,7,19,21,36,89,2,3,1,0,1,0,0,1,0,0,3,0,1,0,0,1,17.8,19.0
709,58.0025,1,9,14,40,41,105,2,3,1,0,1,1,1,2,0,0,3,0,1,1,0,0,21.0,14.0
