Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
598,57.511,9,18,24,29,42,122,3,2,0,0,1,0,0,3,40.0,24.4,24.0
599,57.508,10,12,26,29,39,116,3,2,0,0,1,0,0,2,40.0,23.2,26.0
600,57.508,12,18,21,29,36,116,3,2,0,0,0,0,0,1,40.0,23.2,21.0
601,57.508,11,15,26,30,34,116,3,2,0,0,0,0,2,2,40.0,23.2,26.0
602,57.508,12,14,21,30,39,116,3,2,0,0,0,0,1,1,40.0,23.2,21.0
603,57.508,14,18,23,25,36,116,3,2,0,0,0,1,2,2,40.0,23.2,23.0
604,57.508,10,13,28,31,34,116,3,2,0,0,0,1,1,2,40.0,23.2,28.0
605,57.508,3,5,30,36,42,116,3,2,0,0,0,0,1,2,40.0,23.2,30.0
606,57.508,13,18,24,29,32,116,3,2,0,0,0,0,0,1,40.0,23.2,24.0
607,57.506,6,7,20,37,42,112,3,2,1,0,1,0,0,2,40.0,22.4,20.0
608,57.506,5,12,20,37,38,112,3,2,1,0,0,0,0,0,40.0,22.4,20.0
609,57.506,8,9,17,38,40,112,3,2,1,0,1,1,1,2,40.0,22.4,17.0
610,57.503,7,8,20,34,37,106,3,2,1,0,1,0,0,1,40.0,21.2,20.0
611,57.503,3,12,14,38,39,106,3,2,1,0,0,0,0,0,40.0,21.2,14.0
612,57.503,2,4,25,26,37,94,3,2,1,0,0,1,1,1,40.0,18.8,25.0
613,57.503,3,4,19,32,36,94,3,2,1,0,0,0,0,0,40.0,18.8,19.0
614,57.503,4,9,28,32,33,106,3,2,1,0,0,0,0,1,40.0,21.2,28.0
615,57.0145,6,19,26,37,41,129,2,3,0,0,1,0,0,0,40.0,25.8,26.0
616,57.0145,7,19,28,35,40,129,2,3,0,0,0,1,1,2,40.0,25.8,28.0
617,57.0115,6,12,31,33,41,123,2,3,0,0,1,1,1,1,40.0,24.6,31.0
618,57.0115,1,3,11,20,42,77,2,3,0,0,1,0,1,2,40.0,15.4,11.0
619,57.0115,3,13,30,35,42,123,2,3,0,0,1,0,1,2,40.0,24.6,30.0
620,57.0115,7,12,30,33,41,123,2,3,0,0,0,0,1,2,40.0,24.6,30.0
621,57.0115,4,10,33,35,41,123,2,3,0,0,0,0,0,1,40.0,24.6,33.0
622,57.0085,3,14,18,21,27,83,2,3,0,0,0,0,0,0,40.0,16.6,18.0
623,57.0085,3,8,13,19,40,83,2,3,0,0,1,1,1,1,40.0,16.6,13.0
624,57.0085,14,17,23,30,33,117,2,3,0,0,1,0,2,2,40.0,23.4,23.0
625,57.0085,2,6,31,37,41,117,2,3,0,0,1,1,1,1,40.0,23.4,31.0
626,57.0085,3,12,19,23,26,83,2,3,0,0,1,0,1,1,40.0,16.6,19.0
627,57.0085,7,10,13,25,28,83,2,3,0,0,0,1,1,3,40.0,16.6,13.0
628,57.0085,17,19,24,27,30,117,2,3,0,0,1,0,1,1,40.0,23.4,24.0
629,57.0085,5,10,17,22,29,83,2,3,0,0,0,1,1,3,40.0,16.6,17.0
630,57.0085,5,12,15,23,28,83,2,3,0,0,1,0,1,1,40.0,16.6,15.0
631,57.0065,4,9,10,23,41,87,2,3,1,0,0,0,1,3,40.0,17.4,10.0
632,57.0065,2,3,19,24,39,87,2,3,1,0,1,0,0,0,40.0,17.4,19.0
633,57.0065,5,6,17,25,34,87,2,3,1,0,1,1,1,1,40.0,17.4,17.0
634,57.0065,1,2,19,23,42,87,2,3,1,0,1,0,1,2,40.0,17.4,19.0
635,57.0065,1,17,18,35,42,113,2,3,1,0,0,0,0,1,40.0,22.6,18.0
636,57.0065,6,7,13,25,36,87,2,3,1,0,1,1,1,2,40.0,17.4,13.0
637,57.0035,2,3,25,30,33,93,2,3,1,0,1,1,2,2,40.0,18.6,25.0
638,57.0035,2,3,23,31,34,93,2,3,1,0,1,1,2,2,40.0,18.6,23.0
639,57.0035,9,17,18,23,26,93,2,3,1,0,0,0,1,2,40.0,18.6,18.0
640,57.0035,5,8,21,29,30,93,2,3,1,0,0,0,1,2,40.0,18.6,21.0
641,57.0035,2,11,17,38,39,107,2,3,1,0,0,0,1,1,40.0,21.4,17.0
642,56.512,8,18,27,32,39,124,3,2,0,0,1,0,0,0,40.0,24.8,27.0
643,56.512,2,14,33,35,40,124,3,2,0,0,0,1,1,1,40.0,24.8,33.0
644,56.512,5,10,32,36,41,124,3,2,0,0,0,0,0,1,40.0,24.8,32.0
645,56.512,1,20,26,35,42,124,3,2,0,0,0,0,0,1,40.0,24.8,26.0
646,56.512,1,14,33,36,40,124,3,2,0,0,0,1,1,1,40.0,24.8,33.0
647,56.512,4,11,31,36,42,124,3,2,0,0,1,1,2,3,40.0,24.8,31.0
648,56.509,14,16,23,28,37,118,3,2,0,0,0,1,2,2,40.0,23.6,23.0
649,56.509,10,18,23,32,35,118,3,2,0,0,0,0,1,2,40.0,23.6,23.0
650,56.509,12,16,23,28,39,118,3,2,0,0,0,1,2,2,40.0,23.6,23.0
651,56.509,1,5,14,30,32,82,3,2,0,0,0,0,1,1,40.0,16.4,14.0
652,56.509,6,11,15,22,28,82,3,2,0,0,0,1,2,2,40.0,16.4,15.0
653,56.509,7,10,12,24,29,82,3,2,0,0,0,0,0,3,40.0,16.4,12.0
654,56.509,13,19,24,26,36,118,3,2,0,0,1,0,0,0,40.0,23.6,24.0
655,56.507,6,7,13,22,38,86,3,2,1,0,0,1,1,2,40.0,17.2,13.0
656,56.507,3,4,12,27,40,86,3,2,1,0,0,1,1,1,40.0,17.2,12.0
657,56.507,2,6,27,39,40,114,3,2,1,0,0,1,1,1,40.0,22.8,27.0
658,56.507,4,13,26,35,36,114,3,2,1,0,1,0,0,0,40.0,22.8,26.0
659,56.507,9,10,12,24,31,86,3,2,1,0,0,1,1,3,40.0,17.2,12.0
660,56.507,3,4,13,26,40,86,3,2,1,0,1,1,1,1,40.0,17.2,13.0
661,56.504,6,7,12,31,36,92,3,2,1,0,1,1,1,2,40.0,18.4,12.0
662,56.504,5,8,21,22,36,92,3,2,1,0,0,1,1,1,40.0,18.4,21.0
663,56.504,6,7,26,29,40,108,3,2,1,0,1,1,1,3,40.0,21.6,26.0
664,56.504,3,11,12,32,34,92,3,2,1,0,1,0,1,1,40.0,18.4,12.0
665,56.504,3,4,16,32,37,92,3,2,1,0,0,1,1,1,40.0,18.4,16.0
666,56.504,7,8,19,36,38,108,3,2,1,0,1,0,0,1,40.0,21.6,19.0
667,56.504,8,9,14,19,42,92,3,2,1,0,1,0,0,2,40.0,18.4,14.0
668,56.504,1,2,26,29,34,92,3,2,1,0,0,0,0,1,40.0,18.4,26.0
669,56.0125,9,19,26,34,37,125,2,3,0,0,1,0,0,1,40.0,25.0,26.0
670,56.0125,8,21,23,31,42,125,2,3,0,0,1,1,2,3,40.0,25.0,23.0
671,56.0125,1,19,30,33,42,125,2,3,0,0,0,0,1,2,40.0,25.0,30.0
672,56.0125,10,13,22,39,41,125,2,3,0,0,0,1,1,2,40.0,25.0,22.0
673,56.0125,1,9,13,22,30,75,2,3,0,0,0,1,2,3,40.0,15.0,13.0
674,56.0125,10,15,25,33,42,125,2,3,0,0,1,1,1,3,40.0,25.0,25.0
675,56.0105,4,19,20,37,41,121,2,3,1,0,0,0,0,0,40.0,24.2,20.0
676,56.0095,9,13,15,20,24,81,2,3,0,0,0,0,0,1,40.0,16.2,15.0
677,56.0095,14,17,21,28,39,119,2,3,0,0,0,0,0,0,40.0,23.8,21.0
678,56.0095,11,14,25,32,37,119,2,3,0,0,0,1,2,2,40.0,23.8,25.0
679,56.0095,5,13,18,21,24,81,2,3,0,0,0,0,0,0,40.0,16.2,18.0
680,56.0095,3,5,33,36,42,119,2,3,0,0,1,0,0,1,40.0,23.8,33.0
681,56.0095,5,8,15,24,29,81,2,3,0,0,1,0,0,1,40.0,16.2,15.0
682,56.0095,1,4,15,19,42,81,2,3,0,0,0,0,0,1,40.0,16.2,15.0
683,56.0095,2,9,15,17,38,81,2,3,0,0,0,0,0,1,40.0,16.2,15.0
684,56.0095,2,12,15,23,29,81,2,3,0,0,1,0,1,2,40.0,16.2,15.0
685,56.0095,13,16,21,32,37,119,2,3,0,0,0,1,1,1,40.0,23.8,21.0
686,56.0075,5,13,14,23,30,85,2,3,1,0,1,0,2,2,40.0,17.0,14.0
687,56.0075,5,6,13,29,32,85,2,3,1,0,0,0,0,1,40.0,17.0,13.0
688,56.0075,8,11,17,39,40,115,2,3,1,0,0,1,2,2,40.0,23.0,17.0
689,56.0045,8,9,20,23,31,91,2,3,1,0,0,1,2,3,40.0,18.2,20.0
690,56.0045,4,7,23,37,38,109,2,3,1,0,1,0,1,2,40.0,21.8,23.0
691,55.513,4,6,11,20,33,74,3,2,0,0,0,0,1,1,40.0,14.8,11.0
692,55.513,12,18,20,35,41,126,3,2,0,0,0,0,0,0,40.0,25.2,20.0
693,55.513,4,12,33,37,40,126,3,2,0,0,0,1,1,1,40.0,25.2,33.0
694,55.511,1,18,24,39,40,122,3,2,1,0,0,1,1,1,40.0,24.4,24.0
695,55.51,4,13,15,20,28,80,3,2,0,0,0,0,0,0,40.0,16.0,15.0
696,55.51,8,21,28,30,33,120,3,2,0,0,1,0,1,1,40.0,24.0,28.0
697,55.51,2,7,12,19,40,80,3,2,0,0,1,1,1,2,40.0,16.0,12.0
698,55.51,13,16,21,32,38,120,3,2,0,0,0,1,1,1,40.0,24.0,21.0
699,55.51,7,20,28,30,35,120,3,2,0,0,1,0,1,2,40.0,24.0,28.0
700,55.51,3,8,17,24,28,80,3,2,0,0,1,0,0,0,40.0,16.0,17.0
701,55.51,2,5,14,17,42,80,3,2,0,0,1,0,0,1,40.0,16.0,14.0
702,55.51,4,10,15,22,29,80,3,2,0,0,0,1,1,3,40.0,16.0,15.0
703,55.51,7,12,18,20,23,80,3,2,0,0,0,0,1,2,40.0,16.0,18.0
704,55.51,2,8,18,23,29,80,3,2,0,0,1,0,1,2,40.0,16.0,18.0
705,55.508,2,12,13,21,36,84,3,2,1,0,1,0,0,0,40.0,16.8,13.0
706,55.508,9,14,28,32,33,116,3,2,1,0,0,0,0,1,40.0,23.2,28.0
707,55.508,9,18,26,31,32,116,3,2,1,0,0,1,1,2,40.0,23.2,26.0
708,55.505,3,4,20,27,36,90,3,2,1,0,0,0,0,0,40.0,18.0,20.0
709,55.505,10,17,23,24,36,110,3,2,1,0,0,0,1,2,40.0,22.0,23.0
710,55.505,4,14,19,26,27,90,3,2,1,0,1,0,0,0,40.0,18.0,19.0
711,55.505,2,11,12,30,35,90,3,2,1,0,1,0,2,2,40.0,18.0,12.0
712,55.505,4,5,13,32,36,90,3,2,1,0,0,0,0,0,40.0,18.0,13.0
713,55.505,14,15,20,25,36,110,3,2,1,0,1,1,1,1,40.0,22.0,20.0
714,55.505,2,3,22,28,35,90,3,2,1,0,1,1,1,1,40.0,18.0,22.0
715,55.505,8,12,19,35,36,110,3,2,1,0,0,0,0,0,40.0,22.0,19.0
716,55.505,10,19,20,24,37,110,3,2,1,0,1,0,0,1,40.0,22.0,20.0
717,55.505,8,11,18,26,27,90,3,2,1,0,1,0,1,1,40.0,18.0,18.0
718,55.505,9,12,16,26,27,90,3,2,1,0,1,1,1,2,40.0,18.0,16.0
719,55.505,2,3,13,34,38,90,3,2,1,0,1,0,0,0,40.0,18.0,13.0
720,55.0135,2,5,12,21,33,73,2,3,0,0,1,0,0,0,40.0,14.6,12.0
721,55.0135,5,13,27,40,42,127,2,3,0,0,0,1,1,2,40.0,25.4,27.0
722,55.0135,8,14,29,37,39,127,2,3,0,0,1,0,0,1,40.0,25.4,29.0
723,55.0135,7,21,23,34,42,127,2,3,0,0,0,0,1,3,40.0,25.4,23.0
724,55.0105,4,21,26,31,39,121,2,3,0,0,1,1,1,1,40.0,24.2,26.0
725,55.0105,3,9,14,18,35,79,2,3,0,0,0,0,0,1,40.0,15.8,14.0
726,55.0105,7,9,16,20,27,79,2,3,0,0,1,1,1,3,40.0,15.8,16.0
727,55.0105,5,7,18,22,27,79,2,3,0,0,1,1,1,2,40.0,15.8,18.0
728,55.0105,7,21,23,32,38,121,2,3,0,0,0,0,1,2,40.0,24.2,23.0
729,55.0085,9,17,20,35,36,117,2,3,1,0,0,0,0,1,40.0,23.4,20.0
730,55.0085,3,14,23,38,39,117,2,3,1,0,1,0,1,1,40.0,23.4,23.0
731,55.0085,3,8,27,39,40,117,2,3,1,0,0,1,1,1,40.0,23.4,27.0
732,55.0085,7,18,23,34,35,117,2,3,1,0,0,0,1,2,40.0,23.4,23.0
733,55.0085,4,17,23,36,37,117,2,3,1,0,1,0,1,1,40.0,23.4,23.0
734,55.0085,9,10,27,34,37,117,2,3,1,0,1,0,0,2,40.0,23.4,27.0
735,55.0055,10,19,24,25,33,111,2,3,1,0,0,1,1,2,40.0,22.2,24.0
736,55.0055,2,5,13,34,35,89,2,3,1,0,1,0,0,0,40.0,17.8,13.0
737,55.0055,3,4,12,31,39,89,2,3,1,0,0,1,1,1,40.0,17.8,12.0
738,55.0055,14,19,23,24,31,111,2,3,1,0,1,1,2,2,40.0,22.2,23.0
739,55.0055,10,19,20,25,37,111,2,3,1,0,1,1,1,2,40.0,22.2,20.0
740,55.0055,11,17,24,25,34,111,2,3,1,0,1,1,2,2,40.0,22.2,24.0
741,55.0055,6,9,27,28,41,111,2,3,1,0,0,0,0,1,40.0,22.2,27.0
742,55.0055,2,3,16,33,35,89,2,3,1,0,1,1,1,1,40.0,17.8,16.0
743,54.514,11,14,23,38,42,128,3,2,0,0,0,0,2,3,40.0,25.6,23.0
744,54.514,1,12,36,38,41,128,3,2,0,0,1,0,0,0,40.0,25.6,36.0
745,54.514,5,24,28,30,41,128,3,2,0,0,0,0,1,1,40.0,25.6,28.0
746,54.514,3,13,34,36,42,128,3,2,0,0,1,0,0,1,40.0,25.6,34.0
747,54.514,1,5,10,24,32,72,3,2,0,0,0,0,0,1,40.0,14.4,10.0
748,54.514,12,15,23,38,40,128,3,2,0,0,0,1,2,2,40.0,25.6,23.0
749,54.514,15,18,21,32,42,128,3,2,0,0,1,0,0,1,40.0,25.6,21.0
750,54.514,3,11,36,38,40,128,3,2,0,0,0,1,2,2,40.0,25.6,36.0
751,54.514,11,16,21,38,42,128,3,2,0,0,1,1,2,3,40.0,25.6,21.0
752,54.514,3,21,30,32,42,128,3,2,0,0,1,0,1,2,40.0,25.6,30.0
753,54.514,10,17,28,31,42,128,3,2,0,0,0,1,1,3,40.0,25.6,28.0
754,54.514,15,20,22,30,41,128,3,2,0,0,1,1,2,2,40.0,25.6,22.0
755,54.511,4,6,17,19,32,78,3,2,0,0,0,0,0,0,40.0,15.6,17.0
756,54.511,8,21,23,32,38,122,3,2,0,0,1,0,1,1,40.0,24.4,23.0
757,54.511,12,14,25,32,39,122,3,2,0,0,1,1,1,1,40.0,24.4,25.0
758,54.511,2,5,19,24,28,78,3,2,0,0,0,0,0,0,40.0,15.6,19.0
759,54.511,4,8,13,18,35,78,3,2,0,0,1,0,0,0,40.0,15.6,13.0
760,54.511,14,20,25,30,33,122,3,2,0,0,1,1,2,2,40.0,24.4,25.0
761,54.511,5,20,28,30,39,122,3,2,0,0,1,0,1,1,40.0,24.4,28.0
762,54.509,7,12,28,35,36,118,3,2,1,0,0,0,0,1,40.0,23.6,28.0
763,54.509,5,10,11,20,36,82,3,2,1,0,1,0,1,2,40.0,16.4,11.0
764,54.509,6,12,23,38,39,118,3,2,1,0,0,0,1,1,40.0,23.6,23.0
765,54.509,6,7,12,25,32,82,3,2,1,0,1,1,1,2,40.0,16.4,12.0
766,54.509,1,18,28,35,36,118,3,2,1,0,1,0,0,0,40.0,23.6,28.0
767,54.509,7,8,28,35,40,118,3,2,1,0,1,1,1,2,40.0,23.6,28.0
768,54.509,6,16,27,28,41,118,3,2,1,0,1,1,1,1,40.0,23.6,27.0
769,54.509,10,11,24,33,40,118,3,2,1,0,1,1,2,3,40.0,23.6,24.0
770,54.506,2,8,17,30,31,88,3,2,1,0,0,1,2,2,40.0,17.6,17.0
771,54.506,2,3,30,35,42,112,3,2,1,0,1,0,1,2,40.0,22.4,30.0
772,54.506,1,2,18,32,35,88,3,2,1,0,1,0,0,0,40.0,17.6,18.0
773,54.0145,6,13,30,39,41,129,2,3,0,0,0,0,1,1,40.0,25.8,30.0
774,54.0145,6,21,23,37,42,129,2,3,0,0,0,0,1,2,40.0,25.8,23.0
775,54.0145,13,17,26,32,41,129,2,3,0,0,0,0,0,0,40.0,25.8,26.0
776,54.0115,12,19,27,29,36,123,2,3,0,0,1,0,0,1,40.0,24.6,27.0
777,54.0115,2,11,15,21,28,77,2,3,0,0,1,0,1,1,40.0,15.4,15.0
778,54.0115,4,9,11,25,28,77,2,3,0,0,0,1,2,3,40.0,15.4,11.0
779,54.0115,4,7,33,37,42,123,2,3,0,0,1,0,0,2,40.0,24.6,33.0
780,54.0115,1,7,14,26,29,77,2,3,0,0,0,0,0,2,40.0,15.4,14.0
781,54.0115,10,18,25,29,41,123,2,3,0,0,0,1,1,3,40.0,24.6,25.0
782,54.0095,1,20,21,35,42,119,2,3,1,0,1,0,0,1,40.0,23.8,21.0
783,54.0065,7,8,25,34,39,113,2,3,1,0,0,1,1,2,40.0,22.6,25.0
784,54.0065,6,17,18,21,25,87,2,3,1,0,0,1,1,1,40.0,17.4,18.0
785,54.0065,8,9,23,34,39,113,2,3,1,0,1,0,1,2,40.0,22.6,23.0
786,54.0065,17,18,20,27,31,113,2,3,1,0,1,1,1,1,40.0,22.6,20.0
787,54.0065,13,14,25,29,32,113,2,3,1,0,0,1,1,2,40.0,22.6,25.0
788,54.0065,10,19,20,23,41,113,2,3,1,0,1,0,1,2,40.0,22.6,20.0
789,54.0065,13,14,21,28,37,113,2,3,1,0,0,0,0,0,40.0,22.6,21.0
790,53.515,7,24,26,39,41,137,2,3,0,0,0,0,0,1,40.0,27.4,26.0
791,53.515,5,15,34,36,40,130,3,2,0,0,1,1,1,1,40.0,26.0,34.0
792,53.515,14,17,23,36,40,130,3,2,0,0,0,1,2,2,40.0,26.0,23.0
793,53.515,4,19,27,40,42,132,3,2,0,0,0,1,1,2,40.0,26.4,27.0
794,53.515,14,19,27,36,41,137,2,3,0,0,0,0,0,0,40.0,27.4,27.0
795,53.515,12,19,25,36,41,133,2,3,0,0,0,1,1,1,40.0,26.6,25.0
796,53.515,10,21,27,38,42,138,3,2,0,0,0,0,0,2,40.0,27.6,27.0
797,53.515,14,18,27,39,41,139,2,3,0,0,0,0,0,0,40.0,27.8,27.0
798,53.515,2,24,28,35,41,130,3,2,0,0,0,0,0,0,40.0,26.0,28.0
799,53.515,6,24,29,37,40,136,3,2,0,0,0,1,1,2,40.0,27.2,29.0
800,53.515,4,16,32,37,41,130,3,2,0,0,0,1,1,1,40.0,26.0,32.0
801,53.515,12,18,28,35,41,134,3,2,0,0,1,0,0,0,40.0,26.8,28.0
802,53.515,7,23,26,35,40,131,2,3,0,0,0,1,2,3,40.0,26.2,26.0
803,53.515,17,21,28,30,42,138,3,2,0,0,0,0,1,2,40.0,27.6,28.0
804,53.515,5,23,28,34,40,130,3,2,0,0,0,1,2,2,40.0,26.0,28.0
805,53.515,6,25,29,34,41,135,2,3,0,0,0,1,1,2,40.0,27.0,29.0
806,53.515,7,14,32,37,40,130,3,2,0,0,1,1,1,2,40.0,26.0,32.0
807,53.515,4,19,31,39,42,135,2,3,0,0,1,1,1,2,40.0,27.0,31.0
808,53.515,14,19,28,35,41,137,2,3,0,0,0,0,0,0,40.0,27.4,28.0
809,53.515,3,26,30,33,42,134,3,2,0,0,1,0,1,2,40.0,26.8,30.0
810,53.515,1,27,30,37,42,137,2,3,0,0,1,0,1,2,40.0,27.4,30.0
811,53.515,9,23,26,38,41,137,2,3,0,0,0,0,1,2,40.0,27.4,26.0
812,53.515,5,21,33,36,42,137,2,3,0,0,0,0,0,1,40.0,27.4,33.0
813,53.515,4,13,32,39,42,130,3,2,0,0,1,0,0,1,40.0,26.0,32.0
814,53.515,17,21,28,32,41,139,2,3,0,0,1,0,0,0,40.0,27.8,28.0
815,53.515,2,27,29,34,42,134,3,2,0,0,1,0,0,2,40.0,26.8,29.0
816,53.515,10,21,27,30,42,130,3,2,0,0,1,0,1,3,40.0,26.0,27.0
817,53.515,1,19,34,38,41,133,2,3,0,0,1,0,0,0,40.0,26.6,34.0
818,53.515,1,6,11,20,32,70,3,2,0,0,1,0,1,1,40.0,14.0,11.0
819,53.515,4,22,33,36,41,136,3,2,0,0,0,1,1,1,40.0,27.2,33.0
820,53.515,5,19,30,36,41,131,2,3,0,0,0,0,1,1,40.0,26.2,30.0
821,53.515,15,20,28,35,41,139,2,3,0,0,1,0,0,0,40.0,27.8,28.0
822,53.515,2,21,30,36,41,130,3,2,0,0,1,0,1,1,40.0,26.0,30.0
823,53.515,1,25,28,36,42,132,3,2,0,0,0,1,1,2,40.0,26.4,28.0
824,53.515,8,17,35,37,40,137,2,3,0,0,1,1,1,1,40.0,27.4,35.0
825,53.512,5,9,32,38,40,124,3,2,0,0,0,1,1,2,40.0,24.8,32.0
826,53.512,15,18,22,27,42,124,3,2,0,0,1,1,1,2,40.0,24.8,22.0
827,53.512,12,14,22,37,39,124,3,2,0,0,1,1,1,1,40.0,24.8,22.0
828,53.512,9,15,18,40,42,124,3,2,0,0,0,1,1,3,40.0,24.8,18.0
829,53.512,12,17,22,34,39,124,3,2,0,0,1,1,1,1,40.0,24.8,22.0
830,53.512,3,5,36,38,42,124,3,2,0,0,0,0,0,1,40.0,24.8,36.0
831,53.512,2,5,10,18,41,76,3,2,0,0,0,0,0,1,40.0,15.2,10.0
832,53.512,1,4,14,17,40,76,3,2,0,0,1,1,1,1,40.0,15.2,14.0
833,53.512,2,7,19,22,26,76,3,2,0,0,1,1,1,2,40.0,15.2,19.0
834,53.51,6,19,24,35,36,120,3,2,1,0,1,0,0,0,40.0,24.0,24.0
835,53.51,6,11,12,21,30,80,3,2,1,0,1,0,2,2,40.0,16.0,12.0
836,53.51,7,18,24,35,36,120,3,2,1,0,0,0,0,1,40.0,24.0,24.0
837,53.51,4,5,10,24,37,80,3,2,1,0,1,0,0,1,40.0,16.0,10.0
838,53.507,1,4,22,23,36,86,3,2,1,0,0,1,2,2,40.0,17.2,22.0
839,53.507,2,9,10,31,34,86,3,2,1,0,0,1,1,3,40.0,17.2,10.0
840,53.0125,2,7,36,39,41,125,2,3,0,0,0,0,0,1,40.0,25.0,36.0
841,53.0125,11,17,23,36,38,125,2,3,0,0,0,0,2,2,40.0,25.0,23.0
842,53.0125,3,6,17,20,29,75,2,3,0,0,0,0,0,1,40.0,15.0,17.0
843,53.0125,5,12,15,20,23,75,2,3,0,0,1,0,1,1,40.0,15.0,15.0
844,53.0125,5,9,11,16,34,75,2,3,0,0,0,1,2,3,40.0,15.0,11.0
845,53.0075,2,17,19,38,39,115,2,3,1,0,1,0,0,0,40.0,23.0,19.0
846,53.0075,4,15,16,21,29,85,2,3,1,0,0,1,1,2,40.0,17.0,16.0
847,52.513,6,24,27,32,37,126,3,2,0,0,1,0,0,0,40.0,25.2,27.0
848,52.513,10,25,27,30,34,126,3,2,0,0,1,1,2,3,40.0,25.2,27.0
849,52.513,2,26,28,31,39,126,3,2,0,0,0,1,1,1,40.0,25.2,28.0
850,52.513,2,21,29,36,38,126,3,2,0,0,0,0,0,1,40.0,25.2,29.0
851,52.513,2,5,16,18,33,74,3,2,0,0,0,1,1,1,40.0,14.8,16.0
852,52.513,5,7,16,18,28,74,3,2,0,0,1,1,1,2,40.0,14.8,16.0
853,52.511,6,15,20,40,41,122,3,2,1,0,1,1,1,1,40.0,24.4,20.0
854,52.511,1,2,14,25,36,78,3,2,1,0,0,1,1,1,40.0,15.6,14.0
855,52.511,7,18,29,30,38,122,3,2,1,0,1,0,1,3,40.0,24.4,29.0
856,52.511,5,6,10,20,37,78,3,2,1,0,1,0,0,1,40.0,15.6,10.0
857,52.511,1,2,14,28,33,78,3,2,1,0,0,0,0,0,40.0,15.6,14.0
858,52.0135,2,9,13,19,30,73,2,3,0,0,1,0,1,2,40.0,14.6,13.0
859,52.0135,11,19,26,33,38,127,2,3,0,0,0,0,1,1,40.0,25.4,26.0
860,52.0135,11,21,27,30,38,127,2,3,0,0,1,0,2,2,40.0,25.4,27.0
861,52.0135,13,20,22,35,37,127,2,3,0,0,0,1,1,1,40.0,25.4,22.0
862,52.0135,11,16,29,34,37,127,2,3,0,0,0,1,2,3,40.0,25.4,29.0
863,52.0135,1,10,14,21,27,73,2,3,0,0,1,0,0,1,40.0,14.6,14.0
864,52.0135,7,23,26,32,39,127,2,3,0,0,0,0,1,2,40.0,25.4,26.0
865,52.0135,3,7,14,23,26,73,2,3,0,0,1,0,1,2,40.0,14.6,14.0
866,52.0115,5,19,22,38,39,123,2,3,1,0,1,1,1,1,40.0,24.6,22.0
867,52.0115,10,11,29,32,41,123,2,3,1,0,1,0,1,3,40.0,24.6,29.0
868,52.0115,3,17,20,41,42,123,2,3,1,0,0,0,0,1,40.0,24.6,20.0
869,52.0085,4,9,18,19,33,83,2,3,1,0,1,0,0,1,40.0,16.6,18.0
870,52.0085,16,19,20,29,33,117,2,3,1,0,1,1,1,2,40.0,23.4,20.0
871,52.0085,11,12,27,30,37,117,2,3,1,0,1,0,2,2,40.0,23.4,27.0
872,52.0085,2,15,16,21,29,83,2,3,1,0,0,1,1,2,40.0,16.6,16.0
873,52.0085,15,18,25,26,33,117,2,3,1,0,1,1,1,1,40.0,23.4,25.0
874,52.0085,10,19,27,28,33,117,2,3,1,0,0,0,0,1,40.0,23.4,27.0
875,52.0085,5,7,31,32,42,117,2,3,1,0,1,1,1,3,40.0,23.4,31.0
876,52.0085,17,19,20,28,33,117,2,3,1,0,0,0,0,0,40.0,23.4,20.0
877,52.0085,15,17,21,22,42,117,2,3,1,0,1,1,1,2,40.0,23.4,21.0
878,52.0085,13,14,21,27,42,117,2,3,1,0,0,0,0,1,40.0,23.4,21.0
879,51.514,2,6,13,19,32,72,3,2,0,0,1,0,0,0,40.0,14.4,13.0
880,51.514,7,22,28,32,39,128,3,2,0,0,1,1,1,2,40.0,25.6,28.0
881,51.514,6,22,29,33,38,128,3,2,0,0,0,1,1,2,40.0,25.6,29.0
882,51.514,2,8,11,18,33,72,3,2,0,0,1,0,1,1,40.0,14.4,11.0
883,51.514,3,5,18,22,24,72,3,2,0,0,0,1,1,1,40.0,14.4,18.0
884,51.514,6,8,35,37,42,128,3,2,0,0,0,0,0,1,40.0,25.6,35.0
885,51.512,4,18,29,36,37,124,3,2,1,0,0,0,0,1,40.0,24.8,29.0
886,51.509,6,9,28,37,38,118,3,2,1,0,1,0,0,1,40.0,23.6,28.0
887,51.509,13,14,26,28,37,118,3,2,1,0,0,0,0,0,40.0,23.6,26.0
888,51.509,11,12,26,30,39,118,3,2,1,0,0,0,2,2,40.0,23.6,26.0
889,51.509,6,8,27,38,39,118,3,2,1,0,1,0,0,0,40.0,23.6,27.0
890,51.0145,15,18,20,37,39,129,2,3,0,0,0,0,0,0,40.0,25.8,20.0
891,51.0145,1,7,10,15,38,71,2,3,0,0,0,0,0,2,40.0,14.2,10.0
892,51.0145,3,9,14,16,29,71,2,3,0,0,1,1,1,3,40.0,14.2,14.0
893,51.0145,11,21,28,30,39,129,2,3,0,0,1,0,2,2,40.0,25.8,28.0
894,51.0145,4,24,27,35,39,129,2,3,0,0,1,0,0,0,40.0,25.8,27.0
895,51.0145,2,7,11,18,33,71,2,3,0,0,0,0,1,2,40.0,14.2,11.0
896,51.0145,1,5,16,20,29,71,2,3,0,0,0,1,1,2,40.0,14.2,16.0
